Link Name,beam1,beam2,beam3
frame365_beam_index_RSF3_Car14,66,92,122
frame367_beam_index_RSF3_Car13,96,97,9
frame367_beam_index_RSF3_Car14,125,29,79
frame370_beam_index_RSF3_Car13,18,82,118
frame370_beam_index_RSF3_Car14,71,78,29
frame372_beam_index_RSF3_Car13,114,126,116
frame372_beam_index_RSF3_Car14,83,61,5
frame376_beam_index_RSF3_Car13,105,114,109
frame376_beam_index_RSF3_Car14,69,56,118
frame377_beam_index_RSF3_Car13,52,15,90
frame377_beam_index_RSF3_Car14,88,83,20
frame383_beam_index_RSF3_Car13,107,73,117
frame383_beam_index_RSF3_Car14,118,92,16
frame385_beam_index_RSF3_Car13,75,98,25
frame385_beam_index_RSF3_Car14,104,119,57
frame386_beam_index_RSF3_Car13,21,5,75
frame386_beam_index_RSF3_Car14,107,9,11
frame388_beam_index_RSF3_Car13,101,105,65
frame388_beam_index_RSF3_Car14,63,26,74
frame392_beam_index_RSF3_Car13,123,104,19
frame392_beam_index_RSF3_Car14,16,109,56
frame393_beam_index_RSF3_Car13,101,114,105
frame393_beam_index_RSF3_Car14,68,78,30
frame395_beam_index_RSF3_Car13,7,12,24
frame395_beam_index_RSF3_Car14,103,107,22
frame407_beam_index_RSF3_Car13,47,30,60
frame407_beam_index_RSF3_Car14,39,20,26
frame408_beam_index_RSF3_Car13,49,69,104
frame408_beam_index_RSF3_Car14,42,6,53
frame416_beam_index_RSF3_Car13,34,122,124
frame416_beam_index_RSF3_Car14,69,10,28
frame416_beam_index_RSF3_Car19,3,77,48
frame416_beam_index_RSF3_Car24,111,66,126
frame417_beam_index_RSF3_Car13,35,52,114
frame417_beam_index_RSF3_Car14,62,52,116
frame417_beam_index_RSF3_Car19,47,54,28
frame417_beam_index_RSF3_Car24,101,23,107
frame418_beam_index_RSF3_Car13,87,35,105
frame418_beam_index_RSF3_Car14,103,119,32
frame418_beam_index_RSF3_Car19,2,111,108
frame418_beam_index_RSF3_Car24,112,122,16
frame419_beam_index_RSF3_Car13,16,51,67
frame419_beam_index_RSF3_Car14,92,93,54
frame419_beam_index_RSF3_Car19,20,100,33
frame419_beam_index_RSF3_Car24,86,8,120
frame424_beam_index_RSF3_Car13,111,24,53
frame424_beam_index_RSF3_Car14,64,58,118
frame424_beam_index_RSF3_Car19,37,84,12
frame424_beam_index_RSF3_Car24,84,84,4
frame426_beam_index_RSF3_Car13,94,31,86
frame426_beam_index_RSF3_Car14,79,38,37
frame426_beam_index_RSF3_Car19,92,75,14
frame426_beam_index_RSF3_Car24,75,73,24
frame431_beam_index_RSF3_Car13,10,38,43
frame431_beam_index_RSF3_Car14,105,37,42
frame431_beam_index_RSF3_Car19,127,32,84
frame431_beam_index_RSF3_Car24,14,102,4
frame436_beam_index_RSF3_Car13,24,96,119
frame436_beam_index_RSF3_Car14,117,10,118
frame436_beam_index_RSF3_Car19,107,16,39
frame436_beam_index_RSF3_Car24,96,18,25
frame437_beam_index_RSF3_Car13,7,56,126
frame437_beam_index_RSF3_Car14,117,47,115
frame437_beam_index_RSF3_Car19,82,111,82
frame437_beam_index_RSF3_Car24,3,1,33
frame438_beam_index_RSF3_Car13,71,74,108
frame438_beam_index_RSF3_Car14,59,72,118
frame438_beam_index_RSF3_Car19,32,87,17
frame438_beam_index_RSF3_Car24,78,17,89
frame442_beam_index_RSF3_Car13,21,55,6
frame442_beam_index_RSF3_Car14,84,49,84
frame442_beam_index_RSF3_Car19,122,26,32
frame442_beam_index_RSF3_Car24,72,109,112
frame443_beam_index_RSF3_Car13,44,59,29
frame443_beam_index_RSF3_Car14,17,18,40
frame443_beam_index_RSF3_Car19,63,82,75
frame443_beam_index_RSF3_Car24,45,76,79
frame446_beam_index_RSF3_Car13,90,121,3
frame446_beam_index_RSF3_Car14,3,38,99
frame446_beam_index_RSF3_Car19,73,107,40
frame446_beam_index_RSF3_Car24,68,54,120
frame450_beam_index_RSF3_Car13,20,15,93
frame450_beam_index_RSF3_Car14,5,39,40
frame450_beam_index_RSF3_Car19,7,72,96
frame450_beam_index_RSF3_Car24,100,33,118
frame451_beam_index_RSF3_Car13,37,32,43
frame451_beam_index_RSF3_Car14,63,36,98
frame451_beam_index_RSF3_Car19,49,25,108
frame451_beam_index_RSF3_Car24,96,66,9
frame453_beam_index_RSF3_Car13,102,93,102
frame453_beam_index_RSF3_Car14,18,22,99
frame453_beam_index_RSF3_Car19,15,7,13
frame453_beam_index_RSF3_Car24,106,36,16
frame457_beam_index_RSF3_Car13,41,21,28
frame457_beam_index_RSF3_Car14,74,83,17
frame457_beam_index_RSF3_Car19,65,13,36
frame457_beam_index_RSF3_Car24,111,58,106
frame458_beam_index_RSF3_Car13,20,105,104
frame458_beam_index_RSF3_Car14,52,6,23
frame458_beam_index_RSF3_Car19,42,24,116
frame458_beam_index_RSF3_Car24,113,5,32
frame459_beam_index_RSF3_Car13,46,17,75
frame459_beam_index_RSF3_Car14,27,68,23
frame459_beam_index_RSF3_Car19,87,113,121
frame459_beam_index_RSF3_Car24,34,21,22
frame464_beam_index_RSF3_Car13,65,32,62
frame464_beam_index_RSF3_Car14,28,82,7
frame464_beam_index_RSF3_Car19,54,102,70
frame464_beam_index_RSF3_Car24,14,94,55
frame466_beam_index_RSF3_Car13,58,44,46
frame466_beam_index_RSF3_Car14,14,44,41
frame466_beam_index_RSF3_Car19,73,95,2
frame466_beam_index_RSF3_Car24,82,5,90
frame471_beam_index_RSF3_Car13,87,12,78
frame471_beam_index_RSF3_Car14,124,127,77
frame471_beam_index_RSF3_Car24,99,47,79
frame473_beam_index_RSF3_Car13,35,116,19
frame473_beam_index_RSF3_Car14,79,63,115
frame473_beam_index_RSF3_Car24,8,23,13
frame475_beam_index_RSF3_Car13,23,31,30
frame475_beam_index_RSF3_Car14,42,2,11
frame475_beam_index_RSF3_Car24,25,29,22
frame476_beam_index_RSF3_Car13,126,19,73
frame476_beam_index_RSF3_Car14,41,38,29
frame476_beam_index_RSF3_Car24,74,22,88
frame483_beam_index_RSF3_Car13,8,47,6
frame483_beam_index_RSF3_Car14,7,84,81
frame483_beam_index_RSF3_Car24,36,8,124
frame485_beam_index_RSF3_Car13,77,88,46
frame485_beam_index_RSF3_Car14,114,64,31
frame485_beam_index_RSF3_Car24,23,61,81
frame486_beam_index_RSF3_Car13,50,46,88
frame486_beam_index_RSF3_Car14,43,10,95
frame486_beam_index_RSF3_Car24,109,125,20
frame488_beam_index_RSF3_Car13,16,78,3
frame488_beam_index_RSF3_Car14,30,18,59
frame488_beam_index_RSF3_Car24,70,84,35
frame490_beam_index_RSF3_Car13,19,26,35
frame490_beam_index_RSF3_Car14,76,72,121
frame490_beam_index_RSF3_Car24,57,101,49
frame493_beam_index_RSF3_Car13,10,85,113
frame493_beam_index_RSF3_Car14,105,109,106
frame493_beam_index_RSF3_Car24,29,95,104
frame497_beam_index_RSF3_Car13,71,98,98
frame497_beam_index_RSF3_Car14,94,68,105
frame497_beam_index_RSF3_Car19,94,89,78
frame497_beam_index_RSF3_Car24,24,43,95
frame502_beam_index_RSF3_Car13,117,126,39
frame502_beam_index_RSF3_Car14,92,25,83
frame502_beam_index_RSF3_Car24,68,34,96
frame508_beam_index_RSF3_Car13,89,119,86
frame508_beam_index_RSF3_Car14,53,92,55
frame508_beam_index_RSF3_Car24,115,53,18
frame510_beam_index_RSF3_Car13,117,7,63
frame510_beam_index_RSF3_Car14,75,42,11
frame510_beam_index_RSF3_Car24,119,9,35
frame511_beam_index_RSF3_Car13,120,101,87
frame511_beam_index_RSF3_Car14,97,65,84
frame511_beam_index_RSF3_Car24,5,93,26
frame516_beam_index_RSF3_Car13,51,38,3
frame516_beam_index_RSF3_Car14,85,59,13
frame516_beam_index_RSF3_Car19,95,81,35
frame516_beam_index_RSF3_Car24,87,3,53
frame517_beam_index_RSF3_Car13,55,45,66
frame517_beam_index_RSF3_Car14,67,84,112
frame517_beam_index_RSF3_Car19,117,44,121
frame517_beam_index_RSF3_Car24,73,112,68
frame520_beam_index_RSF3_Car13,62,25,52
frame520_beam_index_RSF3_Car14,50,122,1
frame520_beam_index_RSF3_Car19,39,52,76
frame520_beam_index_RSF3_Car24,40,104,60
frame524_beam_index_RSF3_Car13,88,118,73
frame524_beam_index_RSF3_Car14,110,84,69
frame524_beam_index_RSF3_Car19,20,85,2
frame524_beam_index_RSF3_Car24,85,106,88
frame535_beam_index_RSF3_Car13,9,39,119
frame535_beam_index_RSF3_Car14,30,54,82
frame535_beam_index_RSF3_Car19,58,44,43
frame535_beam_index_RSF3_Car24,10,109,105
frame538_beam_index_RSF3_Car13,48,126,85
frame538_beam_index_RSF3_Car14,86,17,5
frame538_beam_index_RSF3_Car24,70,74,64
frame539_beam_index_RSF3_Car13,107,66,71
frame539_beam_index_RSF3_Car14,110,4,101
frame539_beam_index_RSF3_Car24,83,117,28
frame540_beam_index_RSF3_Car13,84,124,94
frame540_beam_index_RSF3_Car14,106,38,66
frame540_beam_index_RSF3_Car24,67,60,47
frame541_beam_index_RSF3_Car13,106,113,103
frame541_beam_index_RSF3_Car14,25,66,103
frame541_beam_index_RSF3_Car19,79,67,69
frame541_beam_index_RSF3_Car24,118,40,100
frame542_beam_index_RSF3_Car13,50,115,40
frame542_beam_index_RSF3_Car14,119,102,37
frame542_beam_index_RSF3_Car19,91,69,17
frame542_beam_index_RSF3_Car24,62,102,109
frame544_beam_index_RSF3_Car13,41,120,76
frame544_beam_index_RSF3_Car14,42,31,33
frame544_beam_index_RSF3_Car24,43,93,102
frame547_beam_index_RSF3_Car13,67,38,41
frame547_beam_index_RSF3_Car14,118,63,40
frame547_beam_index_RSF3_Car24,30,47,22
frame548_beam_index_RSF3_Car13,102,96,127
frame548_beam_index_RSF3_Car14,55,43,61
frame548_beam_index_RSF3_Car24,74,32,107
frame549_beam_index_RSF3_Car13,4,93,45
frame549_beam_index_RSF3_Car14,72,127,20
frame549_beam_index_RSF3_Car24,111,71,65
frame551_beam_index_RSF3_Car13,60,89,26
frame551_beam_index_RSF3_Car14,73,23,40
frame551_beam_index_RSF3_Car24,2,26,78
frame554_beam_index_RSF3_Car13,62,44,31
frame554_beam_index_RSF3_Car14,26,119,113
frame554_beam_index_RSF3_Car19,83,102,117
frame554_beam_index_RSF3_Car24,5,121,70
frame558_beam_index_RSF3_Car13,35,16,31
frame558_beam_index_RSF3_Car14,82,14,25
frame558_beam_index_RSF3_Car19,79,90,126
frame558_beam_index_RSF3_Car24,100,75,101
frame559_beam_index_RSF3_Car13,105,101,71
frame559_beam_index_RSF3_Car14,18,50,20
frame559_beam_index_RSF3_Car19,56,2,26
frame559_beam_index_RSF3_Car24,23,32,13
frame560_beam_index_RSF3_Car13,13,17,89
frame560_beam_index_RSF3_Car14,58,86,27
frame560_beam_index_RSF3_Car19,17,90,38
frame560_beam_index_RSF3_Car24,14,117,14
frame561_beam_index_RSF3_Car13,12,69,101
frame561_beam_index_RSF3_Car14,68,55,63
frame561_beam_index_RSF3_Car19,29,89,45
frame561_beam_index_RSF3_Car24,4,114,16
frame570_beam_index_RSF3_Car13,114,66,23
frame570_beam_index_RSF3_Car14,68,20,17
frame570_beam_index_RSF3_Car19,52,6,82
frame570_beam_index_RSF3_Car24,84,123,39
frame579_beam_index_RSF3_Car13,109,105,34
frame579_beam_index_RSF3_Car14,104,110,54
frame579_beam_index_RSF3_Car19,88,82,94
frame579_beam_index_RSF3_Car24,123,65,87
frame581_beam_index_RSF3_Car13,29,41,105
frame581_beam_index_RSF3_Car14,63,32,66
frame581_beam_index_RSF3_Car19,112,100,45
frame581_beam_index_RSF3_Car24,17,43,119
frame582_beam_index_RSF3_Car13,66,68,108
frame582_beam_index_RSF3_Car14,34,1,23
frame582_beam_index_RSF3_Car19,6,16,2
frame582_beam_index_RSF3_Car24,110,116,76
frame583_beam_index_RSF3_Car13,27,19,28
frame583_beam_index_RSF3_Car14,35,115,107
frame583_beam_index_RSF3_Car19,68,49,113
frame583_beam_index_RSF3_Car24,7,37,115
frame588_beam_index_RSF3_Car13,25,117,122
frame588_beam_index_RSF3_Car14,115,41,81
frame588_beam_index_RSF3_Car19,62,41,14
frame588_beam_index_RSF3_Car24,101,54,2
frame589_beam_index_RSF3_Car13,88,79,48
frame589_beam_index_RSF3_Car14,51,97,55
frame589_beam_index_RSF3_Car19,12,83,116
frame589_beam_index_RSF3_Car24,111,69,1
frame590_beam_index_RSF3_Car13,107,59,73
frame590_beam_index_RSF3_Car14,103,34,93
frame590_beam_index_RSF3_Car19,113,112,112
frame590_beam_index_RSF3_Car24,46,59,66
frame593_beam_index_RSF3_Car13,19,28,99
frame593_beam_index_RSF3_Car14,40,117,57
frame593_beam_index_RSF3_Car19,51,112,22
frame593_beam_index_RSF3_Car24,68,8,60
frame597_beam_index_RSF3_Car13,65,36,71
frame597_beam_index_RSF3_Car14,89,29,65
frame597_beam_index_RSF3_Car19,56,82,4
frame597_beam_index_RSF3_Car24,84,110,72
frame598_beam_index_RSF3_Car13,91,50,39
frame598_beam_index_RSF3_Car14,35,25,117
frame598_beam_index_RSF3_Car19,78,44,47
frame598_beam_index_RSF3_Car24,40,31,69
frame601_beam_index_RSF3_Car13,81,121,74
frame601_beam_index_RSF3_Car14,43,124,55
frame601_beam_index_RSF3_Car19,16,112,68
frame601_beam_index_RSF3_Car24,119,69,42
frame603_beam_index_RSF3_Car13,110,41,50
frame603_beam_index_RSF3_Car14,84,6,75
frame603_beam_index_RSF3_Car19,53,17,105
frame603_beam_index_RSF3_Car24,57,67,16
frame605_beam_index_RSF3_Car13,52,100,90
frame605_beam_index_RSF3_Car14,88,118,111
frame605_beam_index_RSF3_Car19,34,84,81
frame605_beam_index_RSF3_Car24,115,20,80
frame606_beam_index_RSF3_Car13,56,51,53
frame606_beam_index_RSF3_Car14,49,125,4
frame606_beam_index_RSF3_Car19,18,36,117
frame606_beam_index_RSF3_Car24,35,30,118
frame608_beam_index_RSF3_Car13,124,63,82
frame608_beam_index_RSF3_Car14,21,52,96
frame608_beam_index_RSF3_Car19,69,125,41
frame608_beam_index_RSF3_Car24,54,87,30
frame615_beam_index_RSF3_Car13,91,56,79
frame615_beam_index_RSF3_Car14,41,14,21
frame615_beam_index_RSF3_Car19,120,98,90
frame615_beam_index_RSF3_Car24,25,50,109
frame618_beam_index_RSF3_Car13,95,124,53
frame618_beam_index_RSF3_Car14,48,70,48
frame618_beam_index_RSF3_Car19,4,24,106
frame618_beam_index_RSF3_Car24,31,83,75
frame620_beam_index_RSF3_Car13,29,5,82
frame620_beam_index_RSF3_Car14,67,104,75
frame620_beam_index_RSF3_Car19,85,94,83
frame620_beam_index_RSF3_Car24,53,89,64
frame621_beam_index_RSF3_Car13,35,12,47
frame621_beam_index_RSF3_Car14,90,55,120
frame621_beam_index_RSF3_Car19,112,69,83
frame621_beam_index_RSF3_Car24,91,38,29
frame624_beam_index_RSF3_Car13,12,19,9
frame624_beam_index_RSF3_Car14,82,29,3
frame624_beam_index_RSF3_Car19,87,30,110
frame624_beam_index_RSF3_Car24,58,88,53
frame626_beam_index_RSF3_Car13,101,101,4
frame626_beam_index_RSF3_Car14,57,54,125
frame626_beam_index_RSF3_Car19,28,16,13
frame626_beam_index_RSF3_Car24,72,56,53
frame627_beam_index_RSF3_Car13,48,124,25
frame627_beam_index_RSF3_Car14,66,30,104
frame627_beam_index_RSF3_Car19,3,23,29
frame627_beam_index_RSF3_Car24,41,94,11
frame629_beam_index_RSF3_Car13,21,127,91
frame629_beam_index_RSF3_Car14,24,116,95
frame629_beam_index_RSF3_Car19,94,65,1
frame629_beam_index_RSF3_Car24,54,72,112
frame630_beam_index_RSF3_Car13,106,34,80
frame630_beam_index_RSF3_Car14,91,68,83
frame630_beam_index_RSF3_Car19,29,105,3
frame630_beam_index_RSF3_Car24,11,8,62
frame631_beam_index_RSF3_Car13,103,33,8
frame631_beam_index_RSF3_Car14,25,88,26
frame631_beam_index_RSF3_Car19,26,17,127
frame631_beam_index_RSF3_Car24,91,29,43
frame634_beam_index_RSF3_Car13,103,125,73
frame634_beam_index_RSF3_Car14,78,5,50
frame634_beam_index_RSF3_Car19,94,56,63
frame634_beam_index_RSF3_Car24,57,119,92
frame635_beam_index_RSF3_Car13,45,37,72
frame635_beam_index_RSF3_Car14,79,118,92
frame635_beam_index_RSF3_Car19,36,33,6
frame635_beam_index_RSF3_Car24,120,115,76
frame637_beam_index_RSF3_Car13,71,45,92
frame637_beam_index_RSF3_Car14,7,105,65
frame637_beam_index_RSF3_Car19,117,24,45
frame637_beam_index_RSF3_Car24,61,19,117
frame640_beam_index_RSF3_Car13,32,30,65
frame640_beam_index_RSF3_Car14,32,57,20
frame640_beam_index_RSF3_Car19,85,83,94
frame640_beam_index_RSF3_Car24,114,92,96
frame641_beam_index_RSF3_Car13,30,87,91
frame641_beam_index_RSF3_Car14,101,59,90
frame641_beam_index_RSF3_Car19,62,67,31
frame641_beam_index_RSF3_Car24,66,122,54
frame643_beam_index_RSF3_Car13,10,38,83
frame643_beam_index_RSF3_Car14,31,29,25
frame643_beam_index_RSF3_Car19,32,17,115
frame643_beam_index_RSF3_Car24,45,49,87
frame646_beam_index_RSF3_Car13,18,75,123
frame646_beam_index_RSF3_Car14,124,52,20
frame646_beam_index_RSF3_Car19,62,13,88
frame646_beam_index_RSF3_Car24,43,84,115
frame647_beam_index_RSF3_Car13,106,92,99
frame647_beam_index_RSF3_Car14,21,6,71
frame647_beam_index_RSF3_Car19,93,53,87
frame647_beam_index_RSF3_Car24,52,69,86
frame648_beam_index_RSF3_Car13,9,96,118
frame648_beam_index_RSF3_Car14,74,46,107
frame648_beam_index_RSF3_Car19,113,92,75
frame648_beam_index_RSF3_Car24,71,30,43
frame652_beam_index_RSF3_Car13,109,59,115
frame652_beam_index_RSF3_Car14,38,34,127
frame652_beam_index_RSF3_Car19,46,92,32
frame652_beam_index_RSF3_Car24,16,39,1
frame654_beam_index_RSF3_Car13,125,98,105
frame654_beam_index_RSF3_Car14,57,87,114
frame654_beam_index_RSF3_Car19,117,20,82
frame654_beam_index_RSF3_Car24,82,42,104
frame657_beam_index_RSF3_Car13,85,72,34
frame657_beam_index_RSF3_Car14,50,11,107
frame657_beam_index_RSF3_Car19,115,43,10
frame657_beam_index_RSF3_Car24,8,111,72
frame659_beam_index_RSF3_Car13,19,65,55
frame659_beam_index_RSF3_Car14,52,3,53
frame659_beam_index_RSF3_Car19,44,96,48
frame659_beam_index_RSF3_Car24,54,16,30
frame662_beam_index_RSF3_Car13,113,92,28
frame662_beam_index_RSF3_Car14,16,105,118
frame662_beam_index_RSF3_Car19,51,33,125
frame662_beam_index_RSF3_Car24,25,18,126
frame671_beam_index_RSF3_Car13,26,6,38
frame671_beam_index_RSF3_Car14,44,67,43
frame671_beam_index_RSF3_Car19,6,78,64
frame671_beam_index_RSF3_Car24,82,80,88
frame672_beam_index_RSF3_Car13,13,65,38
frame672_beam_index_RSF3_Car14,64,14,17
frame672_beam_index_RSF3_Car19,121,77,13
frame672_beam_index_RSF3_Car24,73,6,6
frame673_beam_index_RSF3_Car13,121,94,37
frame673_beam_index_RSF3_Car14,57,53,46
frame673_beam_index_RSF3_Car19,78,4,34
frame673_beam_index_RSF3_Car24,66,63,61
frame674_beam_index_RSF3_Car13,81,42,78
frame674_beam_index_RSF3_Car14,64,115,17
frame674_beam_index_RSF3_Car19,61,118,30
frame674_beam_index_RSF3_Car24,43,93,7
frame678_beam_index_RSF3_Car13,73,46,23
frame678_beam_index_RSF3_Car14,36,14,20
frame678_beam_index_RSF3_Car19,56,116,81
frame678_beam_index_RSF3_Car24,32,25,115
frame681_beam_index_RSF3_Car13,94,49,57
frame681_beam_index_RSF3_Car14,27,27,46
frame681_beam_index_RSF3_Car19,95,45,26
frame681_beam_index_RSF3_Car24,14,122,48
frame682_beam_index_RSF3_Car13,85,92,15
frame682_beam_index_RSF3_Car14,94,89,51
frame682_beam_index_RSF3_Car19,54,11,108
frame682_beam_index_RSF3_Car24,75,28,55
frame684_beam_index_RSF3_Car13,69,92,72
frame684_beam_index_RSF3_Car14,26,70,32
frame684_beam_index_RSF3_Car19,48,96,12
frame684_beam_index_RSF3_Car24,70,77,103
frame685_beam_index_RSF3_Car13,104,108,61
frame685_beam_index_RSF3_Car14,34,87,105
frame685_beam_index_RSF3_Car19,109,81,45
frame685_beam_index_RSF3_Car24,112,127,60
frame687_beam_index_RSF3_Car13,65,71,13
frame687_beam_index_RSF3_Car14,78,117,81
frame687_beam_index_RSF3_Car19,94,48,111
frame687_beam_index_RSF3_Car24,125,49,98
frame689_beam_index_RSF3_Car13,91,58,89
frame689_beam_index_RSF3_Car14,124,108,99
frame689_beam_index_RSF3_Car19,73,70,61
frame689_beam_index_RSF3_Car24,26,102,39
frame695_beam_index_RSF3_Car13,58,27,40
frame695_beam_index_RSF3_Car14,123,31,3
frame695_beam_index_RSF3_Car19,88,15,54
frame695_beam_index_RSF3_Car24,70,11,30
frame701_beam_index_RSF3_Car13,35,112,102
frame701_beam_index_RSF3_Car14,43,61,40
frame701_beam_index_RSF3_Car19,93,87,42
frame701_beam_index_RSF3_Car24,127,42,119
frame703_beam_index_RSF3_Car13,3,90,78
frame703_beam_index_RSF3_Car14,83,85,124
frame703_beam_index_RSF3_Car19,21,73,77
frame703_beam_index_RSF3_Car24,105,122,53
frame704_beam_index_RSF3_Car13,44,46,37
frame704_beam_index_RSF3_Car14,38,109,109
frame704_beam_index_RSF3_Car19,88,38,110
frame704_beam_index_RSF3_Car24,11,93,45
frame705_beam_index_RSF3_Car13,64,44,126
frame705_beam_index_RSF3_Car14,112,102,105
frame705_beam_index_RSF3_Car19,81,62,116
frame705_beam_index_RSF3_Car24,112,90,61
frame708_beam_index_RSF3_Car13,90,12,82
frame708_beam_index_RSF3_Car14,9,67,74
frame708_beam_index_RSF3_Car19,107,2,8
frame708_beam_index_RSF3_Car24,116,43,18
frame710_beam_index_RSF3_Car13,52,39,31
frame710_beam_index_RSF3_Car14,14,64,103
frame710_beam_index_RSF3_Car19,97,93,44
frame710_beam_index_RSF3_Car24,60,97,99
frame712_beam_index_RSF3_Car13,2,99,32
frame712_beam_index_RSF3_Car14,36,110,55
frame712_beam_index_RSF3_Car19,114,87,63
frame712_beam_index_RSF3_Car24,69,111,80
frame718_beam_index_RSF3_Car13,40,24,117
frame718_beam_index_RSF3_Car14,58,104,28
frame718_beam_index_RSF3_Car19,62,25,7
frame718_beam_index_RSF3_Car24,38,71,119
frame728_beam_index_RSF3_Car13,115,86,86
frame728_beam_index_RSF3_Car14,91,121,97
frame728_beam_index_RSF3_Car19,45,32,103
frame728_beam_index_RSF3_Car24,32,1,74
frame729_beam_index_RSF3_Car13,45,64,68
frame729_beam_index_RSF3_Car14,93,7,38
frame729_beam_index_RSF3_Car19,70,53,75
frame729_beam_index_RSF3_Car24,119,73,30
frame730_beam_index_RSF3_Car13,22,58,103
frame730_beam_index_RSF3_Car14,73,55,102
frame730_beam_index_RSF3_Car19,115,46,97
frame730_beam_index_RSF3_Car24,26,64,80
frame731_beam_index_RSF3_Car13,9,87,15
frame731_beam_index_RSF3_Car14,19,106,16
frame731_beam_index_RSF3_Car19,25,99,51
frame731_beam_index_RSF3_Car24,77,46,7
frame734_beam_index_RSF3_Car13,34,58,78
frame734_beam_index_RSF3_Car14,23,23,17
frame734_beam_index_RSF3_Car19,13,122,27
frame734_beam_index_RSF3_Car24,66,101,30
frame735_beam_index_RSF3_Car13,4,94,67
frame735_beam_index_RSF3_Car14,122,14,11
frame735_beam_index_RSF3_Car19,40,87,105
frame735_beam_index_RSF3_Car24,112,96,3
frame737_beam_index_RSF3_Car13,106,1,9
frame737_beam_index_RSF3_Car14,112,73,124
frame737_beam_index_RSF3_Car19,76,1,16
frame737_beam_index_RSF3_Car24,94,72,110
frame743_beam_index_RSF3_Car13,46,10,33
frame743_beam_index_RSF3_Car14,102,41,51
frame743_beam_index_RSF3_Car19,22,16,83
frame743_beam_index_RSF3_Car24,75,62,53
frame746_beam_index_RSF3_Car13,75,14,103
frame746_beam_index_RSF3_Car14,59,26,44
frame746_beam_index_RSF3_Car19,20,84,119
frame746_beam_index_RSF3_Car24,5,65,11
frame747_beam_index_RSF3_Car13,47,10,61
frame747_beam_index_RSF3_Car14,111,92,45
frame747_beam_index_RSF3_Car19,47,34,118
