Link Name,beam1,beam2,beam3
frame68_beam_index_RSF1_Car1,62,97,1
frame68_beam_index_RSF1_Car4,121,27,62
frame68_beam_index_RSF1_Car5,121,116,77
frame71_beam_index_RSF1_Car1,105,3,103
frame71_beam_index_RSF1_Car4,70,72,27
frame71_beam_index_RSF1_Car5,9,62,37
frame78_beam_index_RSF1_Car1,97,51,106
frame78_beam_index_RSF1_Car4,44,24,79
frame78_beam_index_RSF1_Car5,59,118,32
frame79_beam_index_RSF1_Car1,96,88,105
frame79_beam_index_RSF1_Car4,52,113,62
frame79_beam_index_RSF1_Car5,113,58,52
frame81_beam_index_RSF1_Car1,12,126,39
frame81_beam_index_RSF1_Car4,2,3,113
frame81_beam_index_RSF1_Car5,101,113,56
frame82_beam_index_RSF1_Car1,81,59,113
frame82_beam_index_RSF1_Car4,2,2,92
frame82_beam_index_RSF1_Car5,54,87,101
frame87_beam_index_RSF1_Car1,96,97,1
frame87_beam_index_RSF1_Car4,19,126,2
frame87_beam_index_RSF1_Car5,53,44,90
frame88_beam_index_RSF1_Car1,32,70,32
frame88_beam_index_RSF1_Car4,119,68,55
frame88_beam_index_RSF1_Car5,75,56,123
frame89_beam_index_RSF1_Car1,17,127,38
frame89_beam_index_RSF1_Car4,24,69,116
frame89_beam_index_RSF1_Car5,98,70,86
frame90_beam_index_RSF1_Car1,11,127,112
frame90_beam_index_RSF1_Car4,16,97,73
frame90_beam_index_RSF1_Car5,124,59,70
frame94_beam_index_RSF1_Car1,80,93,3
frame94_beam_index_RSF1_Car4,20,124,59
frame94_beam_index_RSF1_Car5,36,19,90
frame101_beam_index_RSF1_Car1,67,127,19
frame101_beam_index_RSF1_Car4,20,96,71
frame101_beam_index_RSF1_Car5,52,105,33
frame102_beam_index_RSF1_Car1,40,39,82
frame102_beam_index_RSF1_Car4,104,1,11
frame102_beam_index_RSF1_Car5,92,57,89
frame103_beam_index_RSF1_Car1,50,23,31
frame103_beam_index_RSF1_Car4,94,42,99
frame103_beam_index_RSF1_Car5,7,124,16
frame104_beam_index_RSF1_Car1,90,112,121
frame104_beam_index_RSF1_Car4,116,60,113
frame104_beam_index_RSF1_Car5,2,1,48
frame105_beam_index_RSF1_Car1,126,12,69
frame105_beam_index_RSF1_Car4,37,32,123
frame105_beam_index_RSF1_Car5,119,9,105
frame106_beam_index_RSF1_Car1,99,19,48
frame106_beam_index_RSF1_Car4,80,3,20
frame106_beam_index_RSF1_Car5,24,54,120
frame108_beam_index_RSF1_Car1,33,24,116
frame108_beam_index_RSF1_Car4,75,113,72
frame108_beam_index_RSF1_Car5,36,38,104
frame113_beam_index_RSF1_Car1,84,126,99
frame113_beam_index_RSF1_Car4,112,126,89
frame113_beam_index_RSF1_Car5,99,25,93
frame114_beam_index_RSF1_Car1,18,110,82
frame114_beam_index_RSF1_Car4,66,54,35
frame114_beam_index_RSF1_Car5,80,61,41
frame117_beam_index_RSF1_Car1,100,33,68
frame117_beam_index_RSF1_Car4,33,14,21
frame117_beam_index_RSF1_Car5,48,20,120
frame118_beam_index_RSF1_Car1,8,7,67
frame118_beam_index_RSF1_Car4,17,33,48
frame118_beam_index_RSF1_Car5,76,59,115
frame122_beam_index_RSF1_Car1,86,119,22
frame122_beam_index_RSF1_Car4,110,30,38
frame122_beam_index_RSF1_Car5,102,109,51
frame123_beam_index_RSF1_Car1,54,8,27
frame123_beam_index_RSF1_Car4,27,98,21
frame123_beam_index_RSF1_Car5,30,97,28
frame124_beam_index_RSF1_Car1,111,64,97
frame124_beam_index_RSF1_Car4,69,124,61
frame124_beam_index_RSF1_Car5,48,19,4
frame125_beam_index_RSF1_Car1,35,64,49
frame125_beam_index_RSF1_Car4,17,44,92
frame125_beam_index_RSF1_Car5,30,93,46
frame127_beam_index_RSF1_Car1,117,6,99
frame127_beam_index_RSF1_Car4,124,105,37
frame127_beam_index_RSF1_Car5,24,93,113
frame130_beam_index_RSF1_Car1,46,53,95
frame130_beam_index_RSF1_Car4,99,60,97
frame130_beam_index_RSF1_Car5,116,63,125
frame134_beam_index_RSF1_Car1,85,32,87
frame134_beam_index_RSF1_Car4,33,67,18
frame134_beam_index_RSF1_Car5,25,106,95
frame136_beam_index_RSF1_Car1,54,58,67
frame136_beam_index_RSF1_Car4,104,46,24
frame136_beam_index_RSF1_Car5,114,32,47
frame137_beam_index_RSF1_Car1,86,23,66
frame137_beam_index_RSF1_Car4,127,27,106
frame137_beam_index_RSF1_Car5,2,90,17
frame142_beam_index_RSF1_Car1,104,33,9
frame142_beam_index_RSF1_Car4,43,118,48
frame142_beam_index_RSF1_Car5,39,93,42
frame146_beam_index_RSF1_Car1,119,26,99
frame146_beam_index_RSF1_Car4,50,25,24
frame146_beam_index_RSF1_Car5,13,60,122
frame151_beam_index_RSF1_Car1,7,57,36
frame151_beam_index_RSF1_Car4,45,20,65
frame151_beam_index_RSF1_Car5,8,110,16
frame154_beam_index_RSF1_Car1,14,76,115
frame154_beam_index_RSF1_Car4,87,15,92
frame154_beam_index_RSF1_Car5,98,66,32
frame155_beam_index_RSF1_Car1,87,63,86
frame155_beam_index_RSF1_Car4,51,25,58
frame155_beam_index_RSF1_Car5,63,62,125
frame156_beam_index_RSF1_Car1,22,58,58
frame156_beam_index_RSF1_Car4,86,49,52
frame156_beam_index_RSF1_Car5,42,70,15
frame157_beam_index_RSF1_Car1,54,107,60
frame157_beam_index_RSF1_Car4,101,97,8
frame157_beam_index_RSF1_Car5,53,60,108
frame160_beam_index_RSF1_Car1,108,5,103
frame160_beam_index_RSF1_Car4,68,6,109
frame160_beam_index_RSF1_Car5,96,116,94
frame165_beam_index_RSF1_Car1,47,99,55
frame165_beam_index_RSF1_Car4,40,52,16
frame165_beam_index_RSF1_Car5,13,114,124
frame168_beam_index_RSF1_Car1,106,30,19
frame168_beam_index_RSF1_Car4,17,120,63
frame168_beam_index_RSF1_Car5,19,92,58
frame170_beam_index_RSF1_Car1,55,90,101
frame170_beam_index_RSF1_Car4,90,117,62
frame170_beam_index_RSF1_Car5,23,127,9
frame176_beam_index_RSF1_Car1,12,117,1
frame176_beam_index_RSF1_Car4,58,122,1
frame176_beam_index_RSF1_Car5,111,34,96
frame177_beam_index_RSF1_Car1,126,118,48
frame177_beam_index_RSF1_Car4,89,104,109
frame177_beam_index_RSF1_Car5,117,1,16
frame181_beam_index_RSF1_Car1,61,103,64
frame181_beam_index_RSF1_Car4,63,69,22
frame181_beam_index_RSF1_Car5,93,119,67
frame184_beam_index_RSF1_Car1,76,26,16
frame184_beam_index_RSF1_Car4,51,101,86
frame184_beam_index_RSF1_Car5,57,29,78
frame189_beam_index_RSF1_Car1,92,69,47
frame189_beam_index_RSF1_Car4,113,94,110
frame189_beam_index_RSF1_Car5,62,116,69
frame192_beam_index_RSF1_Car1,76,16,90
frame192_beam_index_RSF1_Car4,90,48,85
frame192_beam_index_RSF1_Car5,39,100,33
frame194_beam_index_RSF1_Car1,126,94,101
frame194_beam_index_RSF1_Car4,23,122,10
frame194_beam_index_RSF1_Car5,118,69,100
frame196_beam_index_RSF1_Car1,34,52,95
frame196_beam_index_RSF1_Car4,10,122,19
frame196_beam_index_RSF1_Car5,58,96,1
frame199_beam_index_RSF1_Car1,120,69,109
frame199_beam_index_RSF1_Car4,4,16,24
frame199_beam_index_RSF1_Car5,80,119,2
frame202_beam_index_RSF1_Car1,113,92,32
frame202_beam_index_RSF1_Car4,91,84,24
frame202_beam_index_RSF1_Car5,12,50,35
frame209_beam_index_RSF1_Car1,124,33,33
frame209_beam_index_RSF1_Car4,61,51,43
frame209_beam_index_RSF1_Car5,101,12,67
frame210_beam_index_RSF1_Car1,65,33,40
frame210_beam_index_RSF1_Car4,74,43,44
frame210_beam_index_RSF1_Car5,29,13,12
frame212_beam_index_RSF1_Car1,95,46,2
frame212_beam_index_RSF1_Car4,125,115,114
frame212_beam_index_RSF1_Car5,35,87,81
frame217_beam_index_RSF1_Car1,90,8,93
frame217_beam_index_RSF1_Car4,26,74,90
frame217_beam_index_RSF1_Car5,126,34,115
frame218_beam_index_RSF1_Car1,105,7,68
frame218_beam_index_RSF1_Car4,58,117,114
frame218_beam_index_RSF1_Car5,109,75,29
frame221_beam_index_RSF1_Car1,120,36,89
frame221_beam_index_RSF1_Car4,21,125,121
frame221_beam_index_RSF1_Car5,36,10,101
frame223_beam_index_RSF1_Car1,73,24,64
frame223_beam_index_RSF1_Car4,99,49,99
frame223_beam_index_RSF1_Car5,112,36,82
frame224_beam_index_RSF1_Car1,113,103,96
frame224_beam_index_RSF1_Car4,24,23,62
frame224_beam_index_RSF1_Car5,96,37,12
frame225_beam_index_RSF1_Car1,113,55,13
frame225_beam_index_RSF1_Car4,23,89,99
frame225_beam_index_RSF1_Car5,105,30,17
frame226_beam_index_RSF1_Car1,113,62,84
frame226_beam_index_RSF1_Car4,112,89,86
frame226_beam_index_RSF1_Car5,13,59,19
frame229_beam_index_RSF1_Car1,49,100,12
frame229_beam_index_RSF1_Car4,61,105,19
frame229_beam_index_RSF1_Car5,76,9,71
frame230_beam_index_RSF1_Car1,28,78,95
frame230_beam_index_RSF1_Car4,52,83,122
frame230_beam_index_RSF1_Car5,111,16,117
frame231_beam_index_RSF1_Car1,69,99,12
frame231_beam_index_RSF1_Car4,25,52,123
frame231_beam_index_RSF1_Car5,85,100,53
frame235_beam_index_RSF1_Car1,23,16,57
frame235_beam_index_RSF1_Car4,39,109,53
frame235_beam_index_RSF1_Car5,42,58,39
frame236_beam_index_RSF1_Car1,14,95,122
frame236_beam_index_RSF1_Car4,5,35,87
frame236_beam_index_RSF1_Car5,93,107,75
frame238_beam_index_RSF1_Car1,18,111,76
frame238_beam_index_RSF1_Car4,9,74,58
frame238_beam_index_RSF1_Car5,108,17,125
frame239_beam_index_RSF1_Car1,102,7,46
frame239_beam_index_RSF1_Car4,13,40,42
frame239_beam_index_RSF1_Car5,9,50,27
frame240_beam_index_RSF1_Car1,122,66,5
frame240_beam_index_RSF1_Car4,29,37,38
frame240_beam_index_RSF1_Car5,83,8,112
frame241_beam_index_RSF1_Car1,109,65,86
frame241_beam_index_RSF1_Car4,116,17,127
frame241_beam_index_RSF1_Car5,71,89,45
frame244_beam_index_RSF1_Car1,4,36,70
frame244_beam_index_RSF1_Car4,124,31,19
frame244_beam_index_RSF1_Car5,61,108,54
frame245_beam_index_RSF1_Car1,39,91,74
frame245_beam_index_RSF1_Car4,90,19,39
frame245_beam_index_RSF1_Car5,126,67,45
frame256_beam_index_RSF1_Car1,13,114,92
frame256_beam_index_RSF1_Car4,126,58,20
frame256_beam_index_RSF1_Car5,92,72,61
frame261_beam_index_RSF1_Car1,127,105,39
frame261_beam_index_RSF1_Car4,1,3,77
frame261_beam_index_RSF1_Car5,92,62,121
frame263_beam_index_RSF1_Car1,63,124,113
frame263_beam_index_RSF1_Car4,25,56,33
frame263_beam_index_RSF1_Car5,38,117,6
frame264_beam_index_RSF1_Car1,58,44,45
frame264_beam_index_RSF1_Car4,32,45,61
frame264_beam_index_RSF1_Car5,47,21,80
frame265_beam_index_RSF1_Car1,118,85,75
frame265_beam_index_RSF1_Car4,124,101,36
frame265_beam_index_RSF1_Car5,99,19,20
frame266_beam_index_RSF1_Car1,57,18,47
frame266_beam_index_RSF1_Car4,105,49,14
frame266_beam_index_RSF1_Car5,15,31,1
frame267_beam_index_RSF1_Car1,117,54,118
frame267_beam_index_RSF1_Car4,3,16,87
frame267_beam_index_RSF1_Car5,57,75,12
frame269_beam_index_RSF1_Car1,74,96,16
frame269_beam_index_RSF1_Car4,72,102,76
frame269_beam_index_RSF1_Car5,24,28,117
frame271_beam_index_RSF1_Car1,8,122,92
frame271_beam_index_RSF1_Car4,36,90,8
frame271_beam_index_RSF1_Car5,58,60,50
frame275_beam_index_RSF1_Car1,28,92,101
frame275_beam_index_RSF1_Car4,41,100,64
frame275_beam_index_RSF1_Car5,27,118,63
frame277_beam_index_RSF1_Car1,17,73,33
frame277_beam_index_RSF1_Car4,117,84,77
frame277_beam_index_RSF1_Car5,92,112,29
frame278_beam_index_RSF1_Car1,13,46,35
frame278_beam_index_RSF1_Car4,125,6,82
frame278_beam_index_RSF1_Car5,115,69,47
frame280_beam_index_RSF1_Car1,25,66,10
frame280_beam_index_RSF1_Car4,56,30,114
frame280_beam_index_RSF1_Car5,123,109,5
frame281_beam_index_RSF1_Car1,119,120,33
frame281_beam_index_RSF1_Car4,118,65,18
frame281_beam_index_RSF1_Car5,96,111,49
frame287_beam_index_RSF1_Car1,11,85,26
frame287_beam_index_RSF1_Car4,63,89,86
frame287_beam_index_RSF1_Car5,59,27,49
frame290_beam_index_RSF1_Car1,77,33,98
frame290_beam_index_RSF1_Car4,105,99,127
frame290_beam_index_RSF1_Car5,1,21,112
frame294_beam_index_RSF1_Car1,55,6,92
frame294_beam_index_RSF1_Car4,81,69,95
frame294_beam_index_RSF1_Car5,5,102,3
frame296_beam_index_RSF1_Car1,53,23,101
frame296_beam_index_RSF1_Car4,53,37,74
frame296_beam_index_RSF1_Car5,74,83,17
frame300_beam_index_RSF1_Car1,85,78,73
frame300_beam_index_RSF1_Car4,110,1,51
frame300_beam_index_RSF1_Car5,45,77,4
frame301_beam_index_RSF1_Car1,62,65,113
frame301_beam_index_RSF1_Car4,104,32,34
frame301_beam_index_RSF1_Car5,92,95,72
frame303_beam_index_RSF1_Car1,39,26,122
frame303_beam_index_RSF1_Car4,34,54,118
frame303_beam_index_RSF1_Car5,3,123,50
frame304_beam_index_RSF1_Car1,12,65,54
frame304_beam_index_RSF1_Car4,108,5,94
frame304_beam_index_RSF1_Car5,94,123,57
frame307_beam_index_RSF1_Car1,17,112,127
frame307_beam_index_RSF1_Car4,47,23,79
frame307_beam_index_RSF1_Car5,101,85,14
frame309_beam_index_RSF1_Car1,66,75,51
frame309_beam_index_RSF1_Car4,103,38,64
frame309_beam_index_RSF1_Car5,124,98,38
frame312_beam_index_RSF1_Car1,50,98,82
frame312_beam_index_RSF1_Car4,30,79,91
frame312_beam_index_RSF1_Car5,51,63,98
frame314_beam_index_RSF1_Car1,52,121,38
frame314_beam_index_RSF1_Car4,97,88,79
frame314_beam_index_RSF1_Car5,124,30,119
frame316_beam_index_RSF1_Car1,106,51,81
frame316_beam_index_RSF1_Car4,5,29,4
frame316_beam_index_RSF1_Car5,10,56,17
frame320_beam_index_RSF1_Car1,74,17,124
frame320_beam_index_RSF1_Car4,84,88,69
frame320_beam_index_RSF1_Car5,34,6,53
frame321_beam_index_RSF1_Car1,66,77,126
frame321_beam_index_RSF1_Car4,107,43,112
frame321_beam_index_RSF1_Car5,75,115,111
frame322_beam_index_RSF1_Car1,121,23,55
frame322_beam_index_RSF1_Car4,80,95,75
frame322_beam_index_RSF1_Car5,118,16,8
frame323_beam_index_RSF1_Car1,4,104,4
frame323_beam_index_RSF1_Car4,56,25,67
frame323_beam_index_RSF1_Car5,96,67,27
frame324_beam_index_RSF1_Car1,93,32,50
frame324_beam_index_RSF1_Car4,61,122,51
frame324_beam_index_RSF1_Car5,19,21,5
frame326_beam_index_RSF1_Car1,82,92,42
frame326_beam_index_RSF1_Car4,61,22,21
frame326_beam_index_RSF1_Car5,70,1,5
frame330_beam_index_RSF1_Car1,105,12,90
frame330_beam_index_RSF1_Car4,46,34,49
frame330_beam_index_RSF1_Car5,78,90,45
frame332_beam_index_RSF1_Car1,27,73,26
frame332_beam_index_RSF1_Car4,121,47,121
frame332_beam_index_RSF1_Car5,86,111,56
frame333_beam_index_RSF1_Car1,94,107,63
frame333_beam_index_RSF1_Car4,48,61,81
frame333_beam_index_RSF1_Car5,26,36,1
frame335_beam_index_RSF1_Car1,8,113,99
frame335_beam_index_RSF1_Car4,125,52,79
frame335_beam_index_RSF1_Car5,47,127,56
frame338_beam_index_RSF1_Car1,86,14,90
frame338_beam_index_RSF1_Car4,28,87,78
frame338_beam_index_RSF1_Car5,88,2,109
frame340_beam_index_RSF1_Car1,26,14,59
frame340_beam_index_RSF1_Car4,56,115,7
frame340_beam_index_RSF1_Car5,3,111,23
frame344_beam_index_RSF1_Car1,110,107,111
frame344_beam_index_RSF1_Car4,124,109,18
frame344_beam_index_RSF1_Car5,122,38,99
frame346_beam_index_RSF1_Car1,115,15,64
frame346_beam_index_RSF1_Car4,89,119,101
frame346_beam_index_RSF1_Car5,28,74,39
frame347_beam_index_RSF1_Car1,57,17,103
frame347_beam_index_RSF1_Car4,86,90,126
frame347_beam_index_RSF1_Car5,44,25,17
frame354_beam_index_RSF1_Car1,13,84,25
frame354_beam_index_RSF1_Car4,68,10,67
frame354_beam_index_RSF1_Car5,105,109,18
frame356_beam_index_RSF1_Car1,111,100,111
frame356_beam_index_RSF1_Car4,86,34,111
frame356_beam_index_RSF1_Car5,8,40,113
frame359_beam_index_RSF1_Car1,108,83,42
frame359_beam_index_RSF1_Car4,41,101,6
frame359_beam_index_RSF1_Car5,52,26,64
frame360_beam_index_RSF1_Car1,98,59,56
frame360_beam_index_RSF1_Car4,59,109,70
frame360_beam_index_RSF1_Car5,101,121,33
frame363_beam_index_RSF1_Car1,53,22,21
frame363_beam_index_RSF1_Car4,70,70,119
frame363_beam_index_RSF1_Car5,112,4,94
frame364_beam_index_RSF1_Car1,75,62,62
frame364_beam_index_RSF1_Car4,94,95,24
frame364_beam_index_RSF1_Car5,55,9,119
frame366_beam_index_RSF1_Car1,3,115,31
frame366_beam_index_RSF1_Car4,40,101,36
frame366_beam_index_RSF1_Car5,24,95,6
frame369_beam_index_RSF1_Car1,66,84,92
frame369_beam_index_RSF1_Car4,75,4,79
frame369_beam_index_RSF1_Car5,6,118,113
frame371_beam_index_RSF1_Car1,94,120,102
frame371_beam_index_RSF1_Car4,51,62,57
frame371_beam_index_RSF1_Car5,66,79,75
frame372_beam_index_RSF1_Car1,8,26,51
frame372_beam_index_RSF1_Car4,45,44,5
frame372_beam_index_RSF1_Car5,70,26,118
frame373_beam_index_RSF1_Car1,68,19,84
frame373_beam_index_RSF1_Car4,97,20,113
frame373_beam_index_RSF1_Car5,12,47,1
frame382_beam_index_RSF1_Car1,90,14,64
frame382_beam_index_RSF1_Car4,38,37,126
frame382_beam_index_RSF1_Car5,11,127,100
frame388_beam_index_RSF1_Car1,77,107,3
frame388_beam_index_RSF1_Car4,33,6,50
frame388_beam_index_RSF1_Car5,120,10,5
frame389_beam_index_RSF1_Car1,23,10,44
frame389_beam_index_RSF1_Car4,2,13,40
frame389_beam_index_RSF1_Car5,2,84,65
frame391_beam_index_RSF1_Car1,63,101,73
frame391_beam_index_RSF1_Car4,17,9,75
frame391_beam_index_RSF1_Car5,15,24,38
frame393_beam_index_RSF1_Car1,119,35,94
frame393_beam_index_RSF1_Car4,95,49,69
frame393_beam_index_RSF1_Car5,62,60,108
frame394_beam_index_RSF1_Car1,50,78,117
frame394_beam_index_RSF1_Car4,120,75,9
frame394_beam_index_RSF1_Car5,34,76,99
frame396_beam_index_RSF1_Car1,35,1,40
frame396_beam_index_RSF1_Car4,64,22,60
frame396_beam_index_RSF1_Car5,64,93,72
frame397_beam_index_RSF1_Car1,11,105,101
frame397_beam_index_RSF1_Car4,14,60,30
frame397_beam_index_RSF1_Car5,35,85,37
frame398_beam_index_RSF1_Car1,5,83,123
frame398_beam_index_RSF1_Car4,78,26,62
frame398_beam_index_RSF1_Car5,4,89,109
frame399_beam_index_RSF1_Car1,42,89,18
frame399_beam_index_RSF1_Car4,40,72,39
frame399_beam_index_RSF1_Car5,104,14,32
frame401_beam_index_RSF1_Car1,51,125,38
frame401_beam_index_RSF1_Car4,97,23,63
frame401_beam_index_RSF1_Car5,15,97,25
frame404_beam_index_RSF1_Car1,17,97,111
frame404_beam_index_RSF1_Car4,119,66,78
frame404_beam_index_RSF1_Car5,53,104,104
frame406_beam_index_RSF1_Car1,51,39,51
frame406_beam_index_RSF1_Car4,70,6,67
frame406_beam_index_RSF1_Car5,7,51,72
frame411_beam_index_RSF1_Car1,42,64,116
frame411_beam_index_RSF1_Car4,15,111,29
frame411_beam_index_RSF1_Car5,33,116,94
frame413_beam_index_RSF1_Car1,103,27,36
frame413_beam_index_RSF1_Car4,29,38,57
frame413_beam_index_RSF1_Car5,97,125,101
frame414_beam_index_RSF1_Car1,27,55,33
frame414_beam_index_RSF1_Car4,126,68,86
frame414_beam_index_RSF1_Car5,66,10,5
frame416_beam_index_RSF1_Car1,123,74,97
frame416_beam_index_RSF1_Car4,118,38,13
frame416_beam_index_RSF1_Car5,31,47,100
frame417_beam_index_RSF1_Car1,109,88,52
frame417_beam_index_RSF1_Car4,56,15,29
frame417_beam_index_RSF1_Car5,8,5,29
frame419_beam_index_RSF1_Car1,47,68,76
frame419_beam_index_RSF1_Car4,45,2,27
frame419_beam_index_RSF1_Car5,95,115,115
frame422_beam_index_RSF1_Car1,36,36,26
frame422_beam_index_RSF1_Car4,43,27,69
frame422_beam_index_RSF1_Car5,20,11,126
frame425_beam_index_RSF1_Car1,74,104,38
frame425_beam_index_RSF1_Car4,6,72,23
frame425_beam_index_RSF1_Car5,47,90,46
frame428_beam_index_RSF1_Car1,107,12,90
frame428_beam_index_RSF1_Car4,13,104,62
frame428_beam_index_RSF1_Car5,82,89,97
frame431_beam_index_RSF1_Car1,111,104,60
frame431_beam_index_RSF1_Car4,43,76,108
frame431_beam_index_RSF1_Car5,100,112,68
frame432_beam_index_RSF1_Car1,5,120,37
frame432_beam_index_RSF1_Car4,72,127,106
frame432_beam_index_RSF1_Car5,113,92,31
frame433_beam_index_RSF1_Car1,122,9,118
frame433_beam_index_RSF1_Car4,51,29,78
frame433_beam_index_RSF1_Car5,40,41,86
frame436_beam_index_RSF1_Car1,11,23,1
frame436_beam_index_RSF1_Car4,46,101,21
frame436_beam_index_RSF1_Car5,90,110,36
frame437_beam_index_RSF1_Car1,54,87,57
frame437_beam_index_RSF1_Car4,1,63,54
frame437_beam_index_RSF1_Car5,55,115,40
frame438_beam_index_RSF1_Car1,15,21,47
frame438_beam_index_RSF1_Car4,73,53,9
frame438_beam_index_RSF1_Car5,74,52,57
frame439_beam_index_RSF1_Car1,117,26,41
frame439_beam_index_RSF1_Car4,35,63,116
frame439_beam_index_RSF1_Car5,25,90,75
frame440_beam_index_RSF1_Car1,38,2,7
frame440_beam_index_RSF1_Car4,82,91,34
frame440_beam_index_RSF1_Car5,91,17,43
frame443_beam_index_RSF1_Car1,59,108,123
frame443_beam_index_RSF1_Car4,51,54,24
frame443_beam_index_RSF1_Car5,25,71,52
frame444_beam_index_RSF1_Car1,70,117,88
frame444_beam_index_RSF1_Car4,33,49,29
frame444_beam_index_RSF1_Car5,63,107,22
frame450_beam_index_RSF1_Car1,26,28,114
frame450_beam_index_RSF1_Car4,85,49,71
frame450_beam_index_RSF1_Car5,81,84,105
frame453_beam_index_RSF1_Car1,49,20,118
frame453_beam_index_RSF1_Car4,86,92,63
frame453_beam_index_RSF1_Car5,61,104,49
frame454_beam_index_RSF1_Car1,71,1,96
frame454_beam_index_RSF1_Car4,13,94,87
frame454_beam_index_RSF1_Car5,51,123,56
frame455_beam_index_RSF1_Car1,83,62,32
frame455_beam_index_RSF1_Car4,30,29,49
frame455_beam_index_RSF1_Car5,45,93,30
frame456_beam_index_RSF1_Car1,16,40,19
frame456_beam_index_RSF1_Car4,18,1,78
frame456_beam_index_RSF1_Car5,115,47,114
frame460_beam_index_RSF1_Car1,66,118,92
frame460_beam_index_RSF1_Car4,113,114,94
frame460_beam_index_RSF1_Car5,38,51,63
frame469_beam_index_RSF1_Car1,4,1,8
frame469_beam_index_RSF1_Car4,29,55,103
frame469_beam_index_RSF1_Car5,3,32,10
frame470_beam_index_RSF1_Car1,74,83,110
frame470_beam_index_RSF1_Car4,34,124,97
frame470_beam_index_RSF1_Car5,87,55,92
frame471_beam_index_RSF1_Car1,32,50,7
frame471_beam_index_RSF1_Car4,93,8,65
