Link Name,beam1,beam2,beam3
frame532_beam_index_RSF4_Car3,74,101,12
frame534_beam_index_RSF4_Car3,118,94,27
frame538_beam_index_RSF4_Car3,39,9,118
frame539_beam_index_RSF4_Car3,21,76,119
frame541_beam_index_RSF4_Car3,29,33,107
frame546_beam_index_RSF4_Car3,62,117,15
frame547_beam_index_RSF4_Car3,2,52,103
frame550_beam_index_RSF4_Car3,117,44,54
frame553_beam_index_RSF4_Car3,18,3,7
frame554_beam_index_RSF4_Car3,43,82,108
frame555_beam_index_RSF4_Car3,38,37,58
frame556_beam_index_RSF4_Car3,33,108,59
frame560_beam_index_RSF4_Car3,95,122,11
frame563_beam_index_RSF4_Car3,68,123,82
frame566_beam_index_RSF4_Car3,68,113,98
frame567_beam_index_RSF4_Car3,93,88,22
frame571_beam_index_RSF4_Car3,66,44,127
frame572_beam_index_RSF4_Car3,6,42,25
frame574_beam_index_RSF4_Car3,119,57,85
frame575_beam_index_RSF4_Car3,55,123,16
frame579_beam_index_RSF4_Car3,95,14,39
frame582_beam_index_RSF4_Car3,28,96,92
frame584_beam_index_RSF4_Car3,51,119,49
frame585_beam_index_RSF4_Car3,9,58,45
frame586_beam_index_RSF4_Car3,22,32,69
frame592_beam_index_RSF4_Car3,87,69,42
frame594_beam_index_RSF4_Car3,53,96,59
frame595_beam_index_RSF4_Car3,74,123,39
frame596_beam_index_RSF4_Car3,122,15,71
frame600_beam_index_RSF4_Car3,29,123,111
frame601_beam_index_RSF4_Car3,3,83,10
frame602_beam_index_RSF4_Car3,92,29,79
frame603_beam_index_RSF4_Car3,35,6,12
frame605_beam_index_RSF4_Car3,111,38,77
frame606_beam_index_RSF4_Car3,93,19,67
frame607_beam_index_RSF4_Car3,8,8,119
frame607_beam_index_RSF4_Car5,122,84,47
frame608_beam_index_RSF4_Car3,4,51,85
frame608_beam_index_RSF4_Car5,67,45,8
frame609_beam_index_RSF4_Car3,87,16,77
frame609_beam_index_RSF4_Car5,67,112,9
frame610_beam_index_RSF4_Car3,60,78,77
frame611_beam_index_RSF4_Car3,117,121,71
frame616_beam_index_RSF4_Car3,15,71,102
frame619_beam_index_RSF4_Car3,98,41,22
frame620_beam_index_RSF4_Car3,24,113,101
frame621_beam_index_RSF4_Car3,44,1,10
frame622_beam_index_RSF4_Car3,107,80,110
frame623_beam_index_RSF4_Car3,72,56,113
frame626_beam_index_RSF4_Car3,89,50,12
frame630_beam_index_RSF4_Car3,89,81,60
frame632_beam_index_RSF4_Car3,26,110,112
frame633_beam_index_RSF4_Car3,78,41,36
frame634_beam_index_RSF4_Car3,121,23,43
frame634_beam_index_RSF4_Car5,6,111,69
frame639_beam_index_RSF4_Car3,43,25,18
frame639_beam_index_RSF4_Car5,62,13,43
frame643_beam_index_RSF4_Car3,78,28,18
frame643_beam_index_RSF4_Car5,59,60,63
frame645_beam_index_RSF4_Car3,57,92,51
frame645_beam_index_RSF4_Car5,56,27,32
frame647_beam_index_RSF4_Car3,111,9,104
frame647_beam_index_RSF4_Car5,96,84,92
frame650_beam_index_RSF4_Car3,97,68,46
frame652_beam_index_RSF4_Car3,121,98,112
frame652_beam_index_RSF4_Car5,67,26,8
frame658_beam_index_RSF4_Car3,6,80,24
frame658_beam_index_RSF4_Car5,48,103,94
frame663_beam_index_RSF4_Car3,45,13,69
frame663_beam_index_RSF4_Car5,25,20,118
frame664_beam_index_RSF4_Car3,82,111,82
frame664_beam_index_RSF4_Car5,66,74,119
frame669_beam_index_RSF4_Car3,45,114,47
frame669_beam_index_RSF4_Car5,63,76,111
frame670_beam_index_RSF4_Car3,77,114,111
frame670_beam_index_RSF4_Car5,121,55,75
frame673_beam_index_RSF4_Car3,19,35,103
frame673_beam_index_RSF4_Car5,53,26,110
frame675_beam_index_RSF4_Car3,14,118,45
frame677_beam_index_RSF4_Car3,44,88,105
frame677_beam_index_RSF4_Car5,65,51,43
frame680_beam_index_RSF4_Car3,119,86,23
frame681_beam_index_RSF4_Car3,56,118,19
frame681_beam_index_RSF4_Car5,82,76,55
frame683_beam_index_RSF4_Car3,92,92,60
frame683_beam_index_RSF4_Car5,59,33,19
frame685_beam_index_RSF4_Car3,28,123,52
frame685_beam_index_RSF4_Car5,125,126,49
frame686_beam_index_RSF4_Car3,37,26,99
frame686_beam_index_RSF4_Car5,98,127,99
frame688_beam_index_RSF4_Car3,40,80,38
frame688_beam_index_RSF4_Car5,77,126,87
frame689_beam_index_RSF4_Car3,124,54,22
frame689_beam_index_RSF4_Car5,16,28,112
frame691_beam_index_RSF4_Car3,35,60,45
frame691_beam_index_RSF4_Car5,46,72,108
frame693_beam_index_RSF4_Car3,55,119,86
frame693_beam_index_RSF4_Car5,85,26,104
frame694_beam_index_RSF4_Car3,85,25,105
frame694_beam_index_RSF4_Car5,65,6,23
frame696_beam_index_RSF4_Car3,115,64,87
frame696_beam_index_RSF4_Car5,43,107,23
frame698_beam_index_RSF4_Car3,96,30,77
frame698_beam_index_RSF4_Car5,107,18,87
frame699_beam_index_RSF4_Car3,79,97,21
frame699_beam_index_RSF4_Car5,57,103,23
frame701_beam_index_RSF4_Car3,91,45,44
frame701_beam_index_RSF4_Car5,82,88,115
frame702_beam_index_RSF4_Car3,47,40,51
frame702_beam_index_RSF4_Car5,42,7,50
frame710_beam_index_RSF4_Car3,48,84,91
frame710_beam_index_RSF4_Car5,6,91,9
frame711_beam_index_RSF4_Car3,117,109,57
frame711_beam_index_RSF4_Car5,31,21,90
frame713_beam_index_RSF4_Car3,40,112,45
frame713_beam_index_RSF4_Car5,77,49,87
frame715_beam_index_RSF4_Car3,20,101,118
frame715_beam_index_RSF4_Car5,117,92,17
frame716_beam_index_RSF4_Car3,28,41,66
frame716_beam_index_RSF4_Car5,25,58,114
frame717_beam_index_RSF4_Car3,41,6,75
frame717_beam_index_RSF4_Car5,121,125,38
frame722_beam_index_RSF4_Car3,6,45,75
frame722_beam_index_RSF4_Car5,14,66,40
frame723_beam_index_RSF4_Car3,3,119,117
frame723_beam_index_RSF4_Car5,99,97,24
frame724_beam_index_RSF4_Car3,19,18,64
frame724_beam_index_RSF4_Car5,113,116,125
frame733_beam_index_RSF4_Car3,88,109,35
frame733_beam_index_RSF4_Car5,62,1,100
frame736_beam_index_RSF4_Car3,25,45,49
frame736_beam_index_RSF4_Car5,124,126,107
frame741_beam_index_RSF4_Car3,98,89,16
frame741_beam_index_RSF4_Car5,98,93,19
frame747_beam_index_RSF4_Car3,23,83,25
frame747_beam_index_RSF4_Car5,16,54,115
frame748_beam_index_RSF4_Car3,73,1,42
frame748_beam_index_RSF4_Car5,19,97,34
frame750_beam_index_RSF4_Car3,80,108,104
frame750_beam_index_RSF4_Car5,55,18,34
frame751_beam_index_RSF4_Car3,89,125,45
frame751_beam_index_RSF4_Car5,6,21,122
frame757_beam_index_RSF4_Car3,70,96,105
frame757_beam_index_RSF4_Car5,48,107,39
frame758_beam_index_RSF4_Car3,31,106,10
frame758_beam_index_RSF4_Car5,30,121,116
frame760_beam_index_RSF4_Car5,18,60,88
frame769_beam_index_RSF4_Car3,116,125,73
frame769_beam_index_RSF4_Car5,95,15,4
frame771_beam_index_RSF4_Car3,63,40,9
frame771_beam_index_RSF4_Car5,109,9,26
frame772_beam_index_RSF4_Car3,4,81,16
frame772_beam_index_RSF4_Car5,15,99,121
frame773_beam_index_RSF4_Car3,52,69,119
frame773_beam_index_RSF4_Car5,5,20,79
frame776_beam_index_RSF4_Car5,18,111,2
frame777_beam_index_RSF4_Car3,93,13,4
frame777_beam_index_RSF4_Car5,42,109,74
frame779_beam_index_RSF4_Car3,61,95,105
frame779_beam_index_RSF4_Car5,8,67,112
frame781_beam_index_RSF4_Car3,63,110,9
frame781_beam_index_RSF4_Car5,94,117,11
frame785_beam_index_RSF4_Car5,99,101,125
frame787_beam_index_RSF4_Car3,42,13,36
frame787_beam_index_RSF4_Car5,120,13,12
frame789_beam_index_RSF4_Car3,37,74,124
frame789_beam_index_RSF4_Car5,120,73,52
frame790_beam_index_RSF4_Car5,71,2,118
frame798_beam_index_RSF4_Car5,56,60,23
frame799_beam_index_RSF4_Car5,103,40,64
frame801_beam_index_RSF4_Car5,103,85,23
frame804_beam_index_RSF4_Car5,29,78,90
frame806_beam_index_RSF4_Car5,51,69,119
frame807_beam_index_RSF4_Car5,95,89,31
frame812_beam_index_RSF4_Car5,50,20,108
frame814_beam_index_RSF4_Car5,55,81,109
frame816_beam_index_RSF4_Car5,2,25,13
frame820_beam_index_RSF4_Car5,122,103,92
frame821_beam_index_RSF4_Car5,106,119,70
frame822_beam_index_RSF4_Car5,67,58,99
frame831_beam_index_RSF4_Car5,82,75,118
frame835_beam_index_RSF4_Car5,84,64,69
frame844_beam_index_RSF4_Car5,83,86,59
frame847_beam_index_RSF4_Car5,60,83,126
frame848_beam_index_RSF4_Car5,111,62,16
frame849_beam_index_RSF4_Car5,88,105,68
frame851_beam_index_RSF4_Car5,15,89,108
frame852_beam_index_RSF4_Car5,55,35,55
frame853_beam_index_RSF4_Car5,14,49,83
frame854_beam_index_RSF4_Car5,102,100,7
frame855_beam_index_RSF4_Car5,30,83,49
frame857_beam_index_RSF4_Car5,89,16,111
frame859_beam_index_RSF4_Car5,118,104,51
frame860_beam_index_RSF4_Car5,72,82,92
frame861_beam_index_RSF4_Car5,80,116,83
frame862_beam_index_RSF4_Car5,42,17,63
frame873_beam_index_RSF4_Car5,45,77,7
frame875_beam_index_RSF4_Car5,27,10,34
frame877_beam_index_RSF4_Car5,36,25,6
frame880_beam_index_RSF4_Car5,24,18,87
frame885_beam_index_RSF4_Car5,6,29,126
frame889_beam_index_RSF4_Car5,25,55,81
frame894_beam_index_RSF4_Car10,46,24,75
frame894_beam_index_RSF4_Car5,26,127,115
frame897_beam_index_RSF4_Car5,126,98,28
frame900_beam_index_RSF4_Car5,3,75,38
frame901_beam_index_RSF4_Car5,61,78,51
frame909_beam_index_RSF4_Car10,90,48,21
frame909_beam_index_RSF4_Car5,54,56,103
frame911_beam_index_RSF4_Car5,94,59,72
frame912_beam_index_RSF4_Car5,51,20,112
frame913_beam_index_RSF4_Car5,96,86,59
frame914_beam_index_RSF4_Car10,71,9,109
frame914_beam_index_RSF4_Car5,1,29,63
frame915_beam_index_RSF4_Car10,72,56,118
frame915_beam_index_RSF4_Car5,68,35,123
frame918_beam_index_RSF4_Car10,3,118,109
frame918_beam_index_RSF4_Car5,104,7,27
frame919_beam_index_RSF4_Car10,1,91,80
frame919_beam_index_RSF4_Car5,102,71,44
frame921_beam_index_RSF4_Car10,87,41,123
frame921_beam_index_RSF4_Car5,75,42,117
frame925_beam_index_RSF4_Car10,33,50,63
frame925_beam_index_RSF4_Car5,100,37,105
frame926_beam_index_RSF4_Car10,59,127,81
frame926_beam_index_RSF4_Car5,99,48,5
frame927_beam_index_RSF4_Car5,48,96,3
frame929_beam_index_RSF4_Car10,116,47,62
frame929_beam_index_RSF4_Car5,99,116,14
frame931_beam_index_RSF4_Car10,63,112,125
frame931_beam_index_RSF4_Car5,61,31,95
frame932_beam_index_RSF4_Car10,17,124,24
frame932_beam_index_RSF4_Car5,116,23,82
frame935_beam_index_RSF4_Car10,50,118,78
frame935_beam_index_RSF4_Car5,114,79,79
frame936_beam_index_RSF4_Car5,70,27,15
frame938_beam_index_RSF4_Car5,50,36,119
frame939_beam_index_RSF4_Car5,8,79,3
frame942_beam_index_RSF4_Car5,62,47,77
frame943_beam_index_RSF4_Car10,105,98,88
frame943_beam_index_RSF4_Car5,104,96,61
frame946_beam_index_RSF4_Car5,32,94,116
frame947_beam_index_RSF4_Car5,113,13,1
frame950_beam_index_RSF4_Car5,34,62,79
frame951_beam_index_RSF4_Car10,108,78,121
frame951_beam_index_RSF4_Car5,93,98,82
frame957_beam_index_RSF4_Car10,118,71,93
frame957_beam_index_RSF4_Car5,119,31,64
frame959_beam_index_RSF4_Car10,125,25,38
frame959_beam_index_RSF4_Car5,14,8,91
frame966_beam_index_RSF4_Car10,54,2,81
frame966_beam_index_RSF4_Car5,101,78,89
frame969_beam_index_RSF4_Car10,56,94,93
frame969_beam_index_RSF4_Car5,84,85,61
frame975_beam_index_RSF4_Car10,117,22,35
frame975_beam_index_RSF4_Car5,101,16,50
frame976_beam_index_RSF4_Car10,122,113,43
frame976_beam_index_RSF4_Car5,17,80,58
frame978_beam_index_RSF4_Car10,119,2,4
frame978_beam_index_RSF4_Car5,85,39,98
frame982_beam_index_RSF4_Car10,94,6,81
frame982_beam_index_RSF4_Car5,103,89,69
frame983_beam_index_RSF4_Car10,69,20,64
frame983_beam_index_RSF4_Car5,16,51,105
frame991_beam_index_RSF4_Car10,37,104,73
frame991_beam_index_RSF4_Car3,69,42,57
frame991_beam_index_RSF4_Car5,66,9,107
frame994_beam_index_RSF4_Car10,100,86,64
frame994_beam_index_RSF4_Car3,86,22,34
frame994_beam_index_RSF4_Car5,55,29,38
frame995_beam_index_RSF4_Car10,123,110,97
frame995_beam_index_RSF4_Car3,18,71,65
frame995_beam_index_RSF4_Car5,127,97,1
frame996_beam_index_RSF4_Car10,88,4,4
frame996_beam_index_RSF4_Car3,125,82,27
frame996_beam_index_RSF4_Car5,43,59,32
frame998_beam_index_RSF4_Car10,33,28,106
frame998_beam_index_RSF4_Car3,105,55,100
frame998_beam_index_RSF4_Car5,60,70,62
frame999_beam_index_RSF4_Car10,80,34,87
frame999_beam_index_RSF4_Car3,114,106,88
frame999_beam_index_RSF4_Car5,56,113,13
frame1000_beam_index_RSF4_Car10,56,18,54
frame1000_beam_index_RSF4_Car3,77,113,101
frame1000_beam_index_RSF4_Car5,43,39,61
frame1007_beam_index_RSF4_Car10,42,81,79
frame1007_beam_index_RSF4_Car3,18,23,54
frame1007_beam_index_RSF4_Car5,115,30,122
frame1015_beam_index_RSF4_Car10,98,58,68
frame1015_beam_index_RSF4_Car3,67,71,120
frame1015_beam_index_RSF4_Car5,18,106,7
frame1018_beam_index_RSF4_Car10,40,70,86
frame1018_beam_index_RSF4_Car3,122,65,68
frame1018_beam_index_RSF4_Car5,110,49,52
frame1020_beam_index_RSF4_Car10,114,107,29
frame1020_beam_index_RSF4_Car3,21,90,78
frame1020_beam_index_RSF4_Car5,9,123,47
frame1021_beam_index_RSF4_Car10,76,42,51
frame1021_beam_index_RSF4_Car3,56,51,70
frame1021_beam_index_RSF4_Car5,20,88,27
frame1022_beam_index_RSF4_Car10,38,72,65
frame1022_beam_index_RSF4_Car3,54,113,113
frame1022_beam_index_RSF4_Car5,24,47,71
frame1027_beam_index_RSF4_Car10,83,86,63
frame1027_beam_index_RSF4_Car3,57,55,60
frame1027_beam_index_RSF4_Car5,99,62,30
frame1031_beam_index_RSF4_Car10,93,22,75
frame1031_beam_index_RSF4_Car3,84,126,29
frame1031_beam_index_RSF4_Car5,115,41,42
frame1037_beam_index_RSF4_Car10,98,65,31
frame1037_beam_index_RSF4_Car3,30,112,18
frame1037_beam_index_RSF4_Car5,119,122,17
frame1038_beam_index_RSF4_Car10,38,14,87
frame1038_beam_index_RSF4_Car3,89,79,110
frame1038_beam_index_RSF4_Car5,56,22,67
frame1039_beam_index_RSF4_Car10,56,119,19
frame1039_beam_index_RSF4_Car3,57,44,98
frame1039_beam_index_RSF4_Car5,35,114,125
frame1040_beam_index_RSF4_Car10,1,52,85
frame1040_beam_index_RSF4_Car3,93,70,37
frame1040_beam_index_RSF4_Car5,65,51,1
frame1042_beam_index_RSF4_Car10,91,21,53
frame1042_beam_index_RSF4_Car3,16,108,123
frame1042_beam_index_RSF4_Car5,61,54,40
frame1046_beam_index_RSF4_Car10,26,80,92
frame1046_beam_index_RSF4_Car3,65,100,74
frame1046_beam_index_RSF4_Car5,64,43,17
frame1048_beam_index_RSF4_Car10,121,59,23
frame1048_beam_index_RSF4_Car3,7,44,53
frame1048_beam_index_RSF4_Car5,71,108,79
frame1049_beam_index_RSF4_Car10,34,46,109
frame1049_beam_index_RSF4_Car3,68,78,78
frame1049_beam_index_RSF4_Car5,16,71,96
frame1057_beam_index_RSF4_Car10,19,2,10
frame1057_beam_index_RSF4_Car3,50,125,81
frame1057_beam_index_RSF4_Car5,101,12,70
frame1059_beam_index_RSF4_Car10,22,32,105
frame1059_beam_index_RSF4_Car3,84,1,54
frame1059_beam_index_RSF4_Car5,111,117,58
frame1062_beam_index_RSF4_Car10,70,83,18
frame1062_beam_index_RSF4_Car3,6,45,97
frame1062_beam_index_RSF4_Car5,23,23,26
frame1065_beam_index_RSF4_Car10,77,7,79
frame1065_beam_index_RSF4_Car3,44,27,26
frame1065_beam_index_RSF4_Car5,97,79,36
frame1067_beam_index_RSF4_Car10,109,55,64
frame1067_beam_index_RSF4_Car3,91,57,69
frame1067_beam_index_RSF4_Car5,61,2,55
frame1072_beam_index_RSF4_Car10,122,97,80
frame1072_beam_index_RSF4_Car3,87,38,119
frame1072_beam_index_RSF4_Car5,80,78,29
frame1074_beam_index_RSF4_Car10,26,35,79
frame1074_beam_index_RSF4_Car3,67,87,29
frame1074_beam_index_RSF4_Car5,34,97,41
frame1077_beam_index_RSF4_Car10,41,23,71
frame1077_beam_index_RSF4_Car3,3,58,32
frame1077_beam_index_RSF4_Car5,31,82,43
frame1078_beam_index_RSF4_Car10,7,105,1
frame1078_beam_index_RSF4_Car3,61,14,52
frame1078_beam_index_RSF4_Car5,96,6,103
frame1082_beam_index_RSF4_Car10,10,71,90
frame1082_beam_index_RSF4_Car3,98,30,100
frame1082_beam_index_RSF4_Car5,21,126,60
frame1087_beam_index_RSF4_Car10,81,97,74
frame1087_beam_index_RSF4_Car3,115,63,111
frame1087_beam_index_RSF4_Car5,42,51,64
frame1088_beam_index_RSF4_Car10,76,56,80
frame1088_beam_index_RSF4_Car3,41,32,15
frame1088_beam_index_RSF4_Car5,62,27,28
frame1097_beam_index_RSF4_Car10,81,64,110
frame1097_beam_index_RSF4_Car3,59,114,58
frame1097_beam_index_RSF4_Car5,2,127,36
frame1101_beam_index_RSF4_Car10,114,71,13
frame1101_beam_index_RSF4_Car3,15,89,87
frame1101_beam_index_RSF4_Car5,60,22,63
frame1103_beam_index_RSF4_Car10,90,97,75
frame1103_beam_index_RSF4_Car3,74,25,101
frame1103_beam_index_RSF4_Car5,48,43,117
frame1107_beam_index_RSF4_Car10,38,41,45
frame1107_beam_index_RSF4_Car3,88,40,110
frame1107_beam_index_RSF4_Car5,120,97,17
frame1108_beam_index_RSF4_Car10,88,101,57
frame1108_beam_index_RSF4_Car3,2,96,121
frame1108_beam_index_RSF4_Car5,124,62,88
frame1111_beam_index_RSF4_Car10,9,68,81
frame1111_beam_index_RSF4_Car3,17,117,50
frame1111_beam_index_RSF4_Car5,112,94,40
frame1112_beam_index_RSF4_Car10,58,75,85
frame1112_beam_index_RSF4_Car3,21,18,55
frame1112_beam_index_RSF4_Car5,29,24,74
frame1114_beam_index_RSF4_Car10,109,17,18
frame1114_beam_index_RSF4_Car3,42,112,84
frame1114_beam_index_RSF4_Car5,101,45,82
frame1119_beam_index_RSF4_Car10,17,73,14
frame1119_beam_index_RSF4_Car3,49,29,95
frame1119_beam_index_RSF4_Car5,4,82,123
frame1121_beam_index_RSF4_Car10,20,120,120
frame1121_beam_index_RSF4_Car3,47,107,108
frame1121_beam_index_RSF4_Car5,9,77,79
frame1123_beam_index_RSF4_Car10,27,15,92
frame1123_beam_index_RSF4_Car3,101,119,19
frame1123_beam_index_RSF4_Car5,90,52,26
frame1126_beam_index_RSF4_Car10,89,26,26
frame1126_beam_index_RSF4_Car3,46,92,49
frame1126_beam_index_RSF4_Car5,82,96,53
frame1128_beam_index_RSF4_Car10,3,66,97
frame1128_beam_index_RSF4_Car3,42,19,17
frame1128_beam_index_RSF4_Car5,108,33,76
frame1130_beam_index_RSF4_Car10,49,56,63
frame1130_beam_index_RSF4_Car3,3,107,49
frame1130_beam_index_RSF4_Car5,55,26,99
frame1131_beam_index_RSF4_Car10,72,52,100
frame1131_beam_index_RSF4_Car3,117,118,7
frame1131_beam_index_RSF4_Car5,46,46,100
frame1135_beam_index_RSF4_Car10,16,24,61
frame1135_beam_index_RSF4_Car3,54,62,1
frame1135_beam_index_RSF4_Car5,49,25,10
frame1136_beam_index_RSF4_Car10,118,80,16
frame1136_beam_index_RSF4_Car3,58,72,29
frame1136_beam_index_RSF4_Car5,103,92,6
frame1137_beam_index_RSF4_Car10,16,20,80
frame1137_beam_index_RSF4_Car3,71,105,78
frame1137_beam_index_RSF4_Car5,43,26,90
frame1141_beam_index_RSF4_Car10,78,71,33
frame1141_beam_index_RSF4_Car3,26,121,45
frame1141_beam_index_RSF4_Car5,84,63,67
