Link Name,beam1,beam2,beam3
frame377_beam_index_RSF3_Car6,28,22,105
frame379_beam_index_RSF3_Car3,17,59,90
frame379_beam_index_RSF3_Car5,108,71,106
frame379_beam_index_RSF3_Car6,57,26,25
frame380_beam_index_RSF3_Car3,10,123,45
frame380_beam_index_RSF3_Car5,83,11,77
frame380_beam_index_RSF3_Car6,53,72,104
frame381_beam_index_RSF3_Car3,68,111,95
frame381_beam_index_RSF3_Car5,28,75,107
frame381_beam_index_RSF3_Car6,65,49,47
frame383_beam_index_RSF3_Car3,52,102,88
frame383_beam_index_RSF3_Car5,54,60,57
frame383_beam_index_RSF3_Car6,47,31,105
frame385_beam_index_RSF3_Car3,46,114,26
frame385_beam_index_RSF3_Car5,113,114,5
frame385_beam_index_RSF3_Car6,84,52,105
frame392_beam_index_RSF3_Car3,75,120,54
frame392_beam_index_RSF3_Car5,33,50,38
frame392_beam_index_RSF3_Car6,27,98,15
frame395_beam_index_RSF3_Car3,96,61,122
frame395_beam_index_RSF3_Car5,21,46,69
frame395_beam_index_RSF3_Car6,6,38,62
frame400_beam_index_RSF3_Car3,86,62,82
frame400_beam_index_RSF3_Car5,78,74,46
frame400_beam_index_RSF3_Car6,13,95,94
frame403_beam_index_RSF3_Car3,3,94,6
frame403_beam_index_RSF3_Car5,93,8,44
frame403_beam_index_RSF3_Car6,109,107,108
frame404_beam_index_RSF3_Car3,33,81,112
frame404_beam_index_RSF3_Car5,75,77,50
frame404_beam_index_RSF3_Car6,11,95,28
frame408_beam_index_RSF3_Car3,108,70,41
frame408_beam_index_RSF3_Car5,16,68,99
frame408_beam_index_RSF3_Car6,124,48,56
frame409_beam_index_RSF3_Car3,64,59,90
frame409_beam_index_RSF3_Car5,62,121,76
frame409_beam_index_RSF3_Car6,11,101,89
frame410_beam_index_RSF3_Car3,18,19,87
frame410_beam_index_RSF3_Car5,55,102,118
frame410_beam_index_RSF3_Car6,82,26,6
frame414_beam_index_RSF3_Car3,4,108,115
frame414_beam_index_RSF3_Car5,29,59,125
frame414_beam_index_RSF3_Car6,98,17,107
frame415_beam_index_RSF3_Car3,43,117,80
frame415_beam_index_RSF3_Car5,66,34,119
frame415_beam_index_RSF3_Car6,8,13,106
frame418_beam_index_RSF3_Car3,8,94,96
frame418_beam_index_RSF3_Car5,100,111,94
frame418_beam_index_RSF3_Car6,65,43,39
frame422_beam_index_RSF3_Car3,81,59,84
frame422_beam_index_RSF3_Car5,88,114,86
frame422_beam_index_RSF3_Car6,93,86,44
frame429_beam_index_RSF3_Car3,9,37,74
frame429_beam_index_RSF3_Car5,36,101,92
frame429_beam_index_RSF3_Car6,28,42,127
frame433_beam_index_RSF3_Car3,43,85,88
frame433_beam_index_RSF3_Car5,42,124,104
frame433_beam_index_RSF3_Car6,66,55,72
frame437_beam_index_RSF3_Car3,48,91,22
frame437_beam_index_RSF3_Car5,101,27,121
frame437_beam_index_RSF3_Car6,93,67,108
frame439_beam_index_RSF3_Car3,13,45,10
frame439_beam_index_RSF3_Car5,100,9,54
frame439_beam_index_RSF3_Car6,120,119,27
frame444_beam_index_RSF3_Car3,34,115,1
frame444_beam_index_RSF3_Car5,32,89,93
frame444_beam_index_RSF3_Car6,71,113,67
frame447_beam_index_RSF3_Car3,84,20,117
frame447_beam_index_RSF3_Car5,94,35,99
frame447_beam_index_RSF3_Car6,113,103,91
frame450_beam_index_RSF3_Car3,90,78,17
frame450_beam_index_RSF3_Car5,18,45,116
frame450_beam_index_RSF3_Car6,93,84,53
frame456_beam_index_RSF3_Car3,91,82,68
frame456_beam_index_RSF3_Car5,65,114,1
frame456_beam_index_RSF3_Car6,58,26,109
frame457_beam_index_RSF3_Car3,20,116,87
frame457_beam_index_RSF3_Car5,10,59,75
frame457_beam_index_RSF3_Car6,41,105,5
frame459_beam_index_RSF3_Car3,122,65,17
frame459_beam_index_RSF3_Car5,22,98,120
frame459_beam_index_RSF3_Car6,109,41,93
frame462_beam_index_RSF3_Car3,68,69,11
frame462_beam_index_RSF3_Car5,56,51,21
frame462_beam_index_RSF3_Car6,99,76,26
frame467_beam_index_RSF3_Car3,115,19,109
frame467_beam_index_RSF3_Car5,60,71,47
frame467_beam_index_RSF3_Car6,119,71,26
frame470_beam_index_RSF3_Car3,40,5,21
frame470_beam_index_RSF3_Car5,78,4,23
frame470_beam_index_RSF3_Car6,106,84,15
frame471_beam_index_RSF3_Car3,114,116,109
frame471_beam_index_RSF3_Car5,93,8,41
frame471_beam_index_RSF3_Car6,112,19,112
frame475_beam_index_RSF3_Car3,103,46,28
frame475_beam_index_RSF3_Car5,110,121,91
frame475_beam_index_RSF3_Car6,68,122,15
frame476_beam_index_RSF3_Car3,99,37,1
frame476_beam_index_RSF3_Car5,67,111,24
frame476_beam_index_RSF3_Car6,27,40,63
frame479_beam_index_RSF3_Car3,61,36,98
frame479_beam_index_RSF3_Car5,93,24,24
frame479_beam_index_RSF3_Car6,106,4,67
frame480_beam_index_RSF3_Car3,34,57,49
frame480_beam_index_RSF3_Car5,87,53,120
frame480_beam_index_RSF3_Car6,116,23,109
frame481_beam_index_RSF3_Car3,69,95,126
frame481_beam_index_RSF3_Car5,53,62,41
frame481_beam_index_RSF3_Car6,57,125,121
frame482_beam_index_RSF3_Car3,60,54,70
frame482_beam_index_RSF3_Car5,101,57,10
frame482_beam_index_RSF3_Car6,40,7,103
frame485_beam_index_RSF3_Car3,38,85,61
frame485_beam_index_RSF3_Car5,84,3,51
frame485_beam_index_RSF3_Car6,86,47,68
frame487_beam_index_RSF3_Car3,92,76,38
frame487_beam_index_RSF3_Car5,115,127,36
frame487_beam_index_RSF3_Car6,111,41,69
frame490_beam_index_RSF3_Car3,13,87,58
frame490_beam_index_RSF3_Car5,50,30,62
frame490_beam_index_RSF3_Car6,101,25,112
frame491_beam_index_RSF3_Car3,27,51,78
frame491_beam_index_RSF3_Car5,57,126,112
frame491_beam_index_RSF3_Car6,123,47,118
frame492_beam_index_RSF3_Car3,100,39,16
frame492_beam_index_RSF3_Car5,120,22,85
frame492_beam_index_RSF3_Car6,54,21,72
frame493_beam_index_RSF3_Car3,113,16,59
frame493_beam_index_RSF3_Car5,119,31,42
frame493_beam_index_RSF3_Car6,74,32,59
frame494_beam_index_RSF3_Car3,34,127,126
frame494_beam_index_RSF3_Car5,9,81,11
frame494_beam_index_RSF3_Car6,96,10,86
frame499_beam_index_RSF3_Car3,121,17,68
frame499_beam_index_RSF3_Car5,48,52,111
frame499_beam_index_RSF3_Car6,25,123,21
frame504_beam_index_RSF3_Car3,101,102,113
frame504_beam_index_RSF3_Car5,65,63,89
frame504_beam_index_RSF3_Car6,51,36,81
frame506_beam_index_RSF3_Car3,105,127,88
frame506_beam_index_RSF3_Car5,66,104,15
frame506_beam_index_RSF3_Car6,96,39,123
frame507_beam_index_RSF3_Car3,70,1,111
frame507_beam_index_RSF3_Car5,23,122,39
frame507_beam_index_RSF3_Car6,125,126,57
frame508_beam_index_RSF3_Car3,81,34,123
frame508_beam_index_RSF3_Car5,41,93,73
frame508_beam_index_RSF3_Car6,13,70,6
frame512_beam_index_RSF3_Car3,84,52,117
frame512_beam_index_RSF3_Car5,3,81,63
frame512_beam_index_RSF3_Car6,49,76,112
frame513_beam_index_RSF3_Car3,47,109,55
frame513_beam_index_RSF3_Car5,64,65,81
frame513_beam_index_RSF3_Car6,67,90,15
frame517_beam_index_RSF3_Car3,100,32,96
frame517_beam_index_RSF3_Car5,68,18,113
frame517_beam_index_RSF3_Car6,83,43,116
frame522_beam_index_RSF3_Car3,35,104,78
frame522_beam_index_RSF3_Car5,58,33,14
frame522_beam_index_RSF3_Car6,34,61,119
frame523_beam_index_RSF3_Car3,4,88,59
frame523_beam_index_RSF3_Car5,29,83,6
frame523_beam_index_RSF3_Car6,121,97,49
frame525_beam_index_RSF3_Car3,40,83,117
frame525_beam_index_RSF3_Car5,65,69,27
frame525_beam_index_RSF3_Car6,80,6,104
frame526_beam_index_RSF3_Car3,13,112,64
frame526_beam_index_RSF3_Car5,62,99,19
frame526_beam_index_RSF3_Car6,76,80,123
frame527_beam_index_RSF3_Car3,43,74,89
frame527_beam_index_RSF3_Car5,20,95,68
frame527_beam_index_RSF3_Car6,44,23,2
frame533_beam_index_RSF3_Car3,120,22,115
frame533_beam_index_RSF3_Car5,57,101,72
frame533_beam_index_RSF3_Car6,7,78,56
frame535_beam_index_RSF3_Car3,119,67,114
frame535_beam_index_RSF3_Car5,16,119,83
frame535_beam_index_RSF3_Car6,51,82,116
frame539_beam_index_RSF3_Car3,80,72,124
frame539_beam_index_RSF3_Car5,97,113,12
frame539_beam_index_RSF3_Car6,126,53,75
frame541_beam_index_RSF3_Car3,5,27,12
frame541_beam_index_RSF3_Car5,17,6,97
frame541_beam_index_RSF3_Car6,5,57,28
frame543_beam_index_RSF3_Car3,78,69,118
frame543_beam_index_RSF3_Car5,120,59,33
frame543_beam_index_RSF3_Car6,62,50,112
frame544_beam_index_RSF3_Car3,105,19,86
frame544_beam_index_RSF3_Car5,69,123,66
frame544_beam_index_RSF3_Car6,94,47,39
frame546_beam_index_RSF3_Car3,68,33,13
frame546_beam_index_RSF3_Car5,84,54,7
frame546_beam_index_RSF3_Car6,79,87,14
frame547_beam_index_RSF3_Car3,87,19,54
frame547_beam_index_RSF3_Car5,93,120,20
frame547_beam_index_RSF3_Car6,29,24,82
frame548_beam_index_RSF3_Car3,63,74,105
frame548_beam_index_RSF3_Car5,57,8,90
frame548_beam_index_RSF3_Car6,62,29,74
frame549_beam_index_RSF3_Car3,17,66,6
frame549_beam_index_RSF3_Car5,58,69,28
frame549_beam_index_RSF3_Car6,62,41,69
frame554_beam_index_RSF3_Car3,82,90,84
frame554_beam_index_RSF3_Car5,41,49,91
frame554_beam_index_RSF3_Car6,49,76,71
frame557_beam_index_RSF3_Car3,123,3,10
frame557_beam_index_RSF3_Car5,98,89,35
frame557_beam_index_RSF3_Car6,80,2,124
frame559_beam_index_RSF3_Car3,24,74,38
frame559_beam_index_RSF3_Car5,22,26,43
frame559_beam_index_RSF3_Car6,55,39,91
frame560_beam_index_RSF3_Car3,29,111,102
frame560_beam_index_RSF3_Car5,20,91,41
frame560_beam_index_RSF3_Car6,54,20,108
frame562_beam_index_RSF3_Car3,19,84,99
frame562_beam_index_RSF3_Car5,111,66,30
frame562_beam_index_RSF3_Car6,53,34,22
frame563_beam_index_RSF3_Car3,67,6,79
frame563_beam_index_RSF3_Car5,27,10,73
frame563_beam_index_RSF3_Car6,97,96,48
frame572_beam_index_RSF3_Car3,70,105,59
frame572_beam_index_RSF3_Car5,100,59,124
frame572_beam_index_RSF3_Car6,2,29,68
frame578_beam_index_RSF3_Car3,65,83,26
frame578_beam_index_RSF3_Car5,89,10,53
frame578_beam_index_RSF3_Car6,79,59,22
frame586_beam_index_RSF3_Car3,51,48,21
frame586_beam_index_RSF3_Car5,123,120,22
frame586_beam_index_RSF3_Car6,100,98,30
frame590_beam_index_RSF3_Car3,25,109,28
frame590_beam_index_RSF3_Car5,65,113,45
frame590_beam_index_RSF3_Car6,68,7,49
frame592_beam_index_RSF3_Car3,9,36,83
frame592_beam_index_RSF3_Car5,1,10,36
frame592_beam_index_RSF3_Car6,73,109,46
frame598_beam_index_RSF3_Car3,106,32,32
frame598_beam_index_RSF3_Car5,6,48,38
frame598_beam_index_RSF3_Car6,17,74,114
frame601_beam_index_RSF3_Car3,27,54,50
frame601_beam_index_RSF3_Car5,35,116,123
frame601_beam_index_RSF3_Car6,85,127,25
frame612_beam_index_RSF3_Car3,28,111,15
frame612_beam_index_RSF3_Car5,4,93,123
frame612_beam_index_RSF3_Car6,73,27,26
frame614_beam_index_RSF3_Car3,19,120,92
frame614_beam_index_RSF3_Car5,17,43,121
frame614_beam_index_RSF3_Car6,41,42,50
frame615_beam_index_RSF3_Car3,84,109,40
frame615_beam_index_RSF3_Car5,39,113,117
frame615_beam_index_RSF3_Car6,23,111,96
frame617_beam_index_RSF3_Car3,52,47,63
frame617_beam_index_RSF3_Car5,97,121,110
frame617_beam_index_RSF3_Car6,69,43,48
frame621_beam_index_RSF3_Car3,34,40,75
frame621_beam_index_RSF3_Car5,61,50,67
frame621_beam_index_RSF3_Car6,62,58,33
frame622_beam_index_RSF3_Car3,75,16,82
frame622_beam_index_RSF3_Car5,94,48,119
frame622_beam_index_RSF3_Car6,10,82,38
frame625_beam_index_RSF3_Car3,127,19,36
frame625_beam_index_RSF3_Car5,59,63,77
frame625_beam_index_RSF3_Car6,120,46,3
frame627_beam_index_RSF3_Car3,74,102,65
frame627_beam_index_RSF3_Car5,119,120,91
frame627_beam_index_RSF3_Car6,110,8,51
frame628_beam_index_RSF3_Car3,110,106,81
frame628_beam_index_RSF3_Car5,73,125,6
frame628_beam_index_RSF3_Car6,107,89,39
frame630_beam_index_RSF3_Car3,113,60,28
frame630_beam_index_RSF3_Car5,97,54,37
frame630_beam_index_RSF3_Car6,9,82,56
frame631_beam_index_RSF3_Car3,59,85,2
frame631_beam_index_RSF3_Car5,61,58,107
frame631_beam_index_RSF3_Car6,123,60,102
frame633_beam_index_RSF3_Car3,122,40,36
frame633_beam_index_RSF3_Car5,114,124,107
frame633_beam_index_RSF3_Car6,37,79,92
frame636_beam_index_RSF3_Car3,18,98,63
frame636_beam_index_RSF3_Car5,22,11,58
frame636_beam_index_RSF3_Car6,57,77,4
frame640_beam_index_RSF3_Car3,86,7,61
frame640_beam_index_RSF3_Car5,107,54,88
frame640_beam_index_RSF3_Car6,68,92,79
frame641_beam_index_RSF3_Car3,1,55,3
frame641_beam_index_RSF3_Car5,78,38,114
frame641_beam_index_RSF3_Car6,121,1,102
frame642_beam_index_RSF3_Car3,38,85,112
frame642_beam_index_RSF3_Car5,29,5,113
frame642_beam_index_RSF3_Car6,74,92,21
frame643_beam_index_RSF3_Car3,114,71,67
frame643_beam_index_RSF3_Car5,109,47,84
frame643_beam_index_RSF3_Car6,83,35,68
frame645_beam_index_RSF3_Car3,69,1,68
frame645_beam_index_RSF3_Car5,12,60,27
frame645_beam_index_RSF3_Car6,56,106,23
frame646_beam_index_RSF3_Car3,25,21,61
frame646_beam_index_RSF3_Car5,63,122,52
frame646_beam_index_RSF3_Car6,88,25,109
frame647_beam_index_RSF3_Car3,55,46,32
frame647_beam_index_RSF3_Car5,55,96,5
frame647_beam_index_RSF3_Car6,36,110,106
frame648_beam_index_RSF3_Car3,49,106,58
frame648_beam_index_RSF3_Car5,39,80,97
frame648_beam_index_RSF3_Car6,113,85,61
frame650_beam_index_RSF3_Car3,9,6,115
frame650_beam_index_RSF3_Car5,109,35,39
frame650_beam_index_RSF3_Car6,22,41,118
frame653_beam_index_RSF3_Car3,5,42,87
frame653_beam_index_RSF3_Car5,81,76,87
frame653_beam_index_RSF3_Car6,80,67,30
frame655_beam_index_RSF3_Car3,57,127,86
frame655_beam_index_RSF3_Car5,73,29,111
frame655_beam_index_RSF3_Car6,37,87,13
frame659_beam_index_RSF3_Car3,32,46,116
frame659_beam_index_RSF3_Car5,111,112,23
frame659_beam_index_RSF3_Car6,45,17,119
frame660_beam_index_RSF3_Car3,104,85,66
frame660_beam_index_RSF3_Car5,101,6,108
frame660_beam_index_RSF3_Car6,18,94,22
frame662_beam_index_RSF3_Car3,118,33,30
frame662_beam_index_RSF3_Car5,81,126,107
frame662_beam_index_RSF3_Car6,32,42,115
frame665_beam_index_RSF3_Car3,78,122,10
frame665_beam_index_RSF3_Car5,111,124,115
frame665_beam_index_RSF3_Car6,36,34,73
frame669_beam_index_RSF3_Car3,106,28,11
frame669_beam_index_RSF3_Car5,78,39,119
frame669_beam_index_RSF3_Car6,47,118,127
frame670_beam_index_RSF3_Car3,19,118,15
frame670_beam_index_RSF3_Car5,126,28,24
frame670_beam_index_RSF3_Car6,72,107,125
frame671_beam_index_RSF3_Car3,9,47,33
frame671_beam_index_RSF3_Car5,62,97,19
frame671_beam_index_RSF3_Car6,67,74,40
frame672_beam_index_RSF3_Car3,47,106,65
frame672_beam_index_RSF3_Car5,29,50,98
frame672_beam_index_RSF3_Car6,115,13,118
frame673_beam_index_RSF3_Car3,1,34,93
frame673_beam_index_RSF3_Car5,48,111,77
frame673_beam_index_RSF3_Car6,48,49,117
frame676_beam_index_RSF3_Car3,64,61,29
frame676_beam_index_RSF3_Car5,39,88,26
frame676_beam_index_RSF3_Car6,17,71,13
frame679_beam_index_RSF3_Car3,69,26,49
frame679_beam_index_RSF3_Car5,67,7,58
frame679_beam_index_RSF3_Car6,49,103,53
frame681_beam_index_RSF3_Car3,65,113,62
frame681_beam_index_RSF3_Car5,17,43,25
frame681_beam_index_RSF3_Car6,123,125,3
frame684_beam_index_RSF3_Car3,79,29,117
frame684_beam_index_RSF3_Car5,107,32,26
frame684_beam_index_RSF3_Car6,124,16,25
frame685_beam_index_RSF3_Car3,54,28,73
frame685_beam_index_RSF3_Car5,120,56,65
frame685_beam_index_RSF3_Car6,93,121,86
frame686_beam_index_RSF3_Car3,80,41,115
frame686_beam_index_RSF3_Car5,108,51,118
frame686_beam_index_RSF3_Car6,105,71,78
frame687_beam_index_RSF3_Car3,29,83,19
frame687_beam_index_RSF3_Car5,66,41,45
frame687_beam_index_RSF3_Car6,15,3,11
frame689_beam_index_RSF3_Car3,53,46,30
frame689_beam_index_RSF3_Car5,57,104,18
frame689_beam_index_RSF3_Car6,51,48,66
frame692_beam_index_RSF3_Car3,96,8,22
frame692_beam_index_RSF3_Car5,6,76,111
frame692_beam_index_RSF3_Car6,57,104,36
frame693_beam_index_RSF3_Car3,79,92,116
frame693_beam_index_RSF3_Car5,57,49,45
frame693_beam_index_RSF3_Car6,82,66,77
frame695_beam_index_RSF3_Car3,45,118,79
frame695_beam_index_RSF3_Car5,20,64,93
frame695_beam_index_RSF3_Car6,123,106,93
frame700_beam_index_RSF3_Car3,67,83,3
frame700_beam_index_RSF3_Car5,54,78,64
frame700_beam_index_RSF3_Car6,40,59,55
frame702_beam_index_RSF3_Car3,62,4,123
frame702_beam_index_RSF3_Car5,60,116,75
frame702_beam_index_RSF3_Car6,122,95,107
frame703_beam_index_RSF3_Car3,96,91,30
frame703_beam_index_RSF3_Car5,107,2,62
frame703_beam_index_RSF3_Car6,49,9,92
frame704_beam_index_RSF3_Car3,31,124,98
frame704_beam_index_RSF3_Car5,61,120,79
frame704_beam_index_RSF3_Car6,48,25,36
frame715_beam_index_RSF3_Car3,8,73,122
frame715_beam_index_RSF3_Car5,58,101,112
frame715_beam_index_RSF3_Car6,45,62,39
frame716_beam_index_RSF3_Car3,96,58,116
frame716_beam_index_RSF3_Car5,81,99,101
frame716_beam_index_RSF3_Car6,83,64,44
frame718_beam_index_RSF3_Car3,29,59,71
frame718_beam_index_RSF3_Car5,92,9,127
frame718_beam_index_RSF3_Car6,92,6,29
frame729_beam_index_RSF3_Car3,58,17,16
frame729_beam_index_RSF3_Car5,87,95,3
frame729_beam_index_RSF3_Car6,21,64,90
frame736_beam_index_RSF3_Car3,36,106,101
frame736_beam_index_RSF3_Car5,117,86,62
frame736_beam_index_RSF3_Car6,42,76,42
frame737_beam_index_RSF3_Car3,61,13,11
frame737_beam_index_RSF3_Car5,54,16,8
frame737_beam_index_RSF3_Car6,104,59,57
frame740_beam_index_RSF3_Car3,40,109,59
frame740_beam_index_RSF3_Car5,2,94,94
frame740_beam_index_RSF3_Car6,76,10,44
frame741_beam_index_RSF3_Car3,11,79,80
frame741_beam_index_RSF3_Car5,81,90,2
frame741_beam_index_RSF3_Car6,50,12,115
frame744_beam_index_RSF3_Car3,90,23,18
frame744_beam_index_RSF3_Car5,62,96,113
frame744_beam_index_RSF3_Car6,62,38,121
frame747_beam_index_RSF3_Car3,111,67,38
frame747_beam_index_RSF3_Car5,67,94,61
frame747_beam_index_RSF3_Car6,1,94,45
frame748_beam_index_RSF3_Car3,96,28,21
frame748_beam_index_RSF3_Car5,122,110,13
frame748_beam_index_RSF3_Car6,27,100,7
frame751_beam_index_RSF3_Car3,22,74,103
frame751_beam_index_RSF3_Car5,53,79,79
frame751_beam_index_RSF3_Car6,4,96,23
frame752_beam_index_RSF3_Car3,119,70,88
frame752_beam_index_RSF3_Car5,84,122,101
frame752_beam_index_RSF3_Car6,84,76,33
frame755_beam_index_RSF3_Car3,28,8,1
frame755_beam_index_RSF3_Car5,37,63,22
frame755_beam_index_RSF3_Car6,70,125,21
frame756_beam_index_RSF3_Car3,96,35,79
frame756_beam_index_RSF3_Car5,5,60,120
frame756_beam_index_RSF3_Car6,46,50,48
frame771_beam_index_RSF3_Car3,6,89,56
frame771_beam_index_RSF3_Car5,110,59,120
frame771_beam_index_RSF3_Car6,104,127,29
frame776_beam_index_RSF3_Car3,71,104,77
frame776_beam_index_RSF3_Car5,102,18,2
frame776_beam_index_RSF3_Car6,8,75,97
frame777_beam_index_RSF3_Car3,54,125,38
frame777_beam_index_RSF3_Car5,48,27,20
frame777_beam_index_RSF3_Car6,12,43,61
frame780_beam_index_RSF3_Car3,31,91,96
frame780_beam_index_RSF3_Car5,61,74,67
frame780_beam_index_RSF3_Car6,109,91,35
frame781_beam_index_RSF3_Car3,95,15,16
frame781_beam_index_RSF3_Car5,125,13,113
frame781_beam_index_RSF3_Car6,35,116,75
frame786_beam_index_RSF3_Car3,59,21,115
frame786_beam_index_RSF3_Car5,54,75,30
frame786_beam_index_RSF3_Car6,127,124,48
frame787_beam_index_RSF3_Car3,117,35,86
frame787_beam_index_RSF3_Car5,38,31,78
frame787_beam_index_RSF3_Car6,24,114,49
frame788_beam_index_RSF3_Car3,96,100,32
frame788_beam_index_RSF3_Car5,55,79,107
frame788_beam_index_RSF3_Car6,58,99,3
frame792_beam_index_RSF3_Car3,80,69,85
frame792_beam_index_RSF3_Car5,125,10,83
