Link Name,beam1,beam2,beam3
frame55_beam_index_RSF6_Car9,36,75,111
frame57_beam_index_RSF6_Car10,82,123,65
frame57_beam_index_RSF6_Car4,63,99,35
frame57_beam_index_RSF6_Car7,31,28,103
frame57_beam_index_RSF6_Car9,1,25,43
frame62_beam_index_RSF6_Car10,102,84,67
frame62_beam_index_RSF6_Car4,63,51,2
frame62_beam_index_RSF6_Car7,82,126,108
frame62_beam_index_RSF6_Car9,125,64,74
frame63_beam_index_RSF6_Car10,69,9,2
frame63_beam_index_RSF6_Car4,34,60,102
frame63_beam_index_RSF6_Car7,61,31,10
frame63_beam_index_RSF6_Car9,114,76,36
frame64_beam_index_RSF6_Car10,118,85,49
frame64_beam_index_RSF6_Car4,111,70,112
frame64_beam_index_RSF6_Car7,49,3,74
frame64_beam_index_RSF6_Car9,5,110,90
frame65_beam_index_RSF6_Car10,61,85,109
frame65_beam_index_RSF6_Car4,90,102,127
frame65_beam_index_RSF6_Car7,108,26,72
frame65_beam_index_RSF6_Car9,5,126,15
frame66_beam_index_RSF6_Car10,123,16,1
frame66_beam_index_RSF6_Car4,16,37,3
frame66_beam_index_RSF6_Car7,52,47,95
frame66_beam_index_RSF6_Car9,13,120,80
frame67_beam_index_RSF6_Car10,55,107,21
frame67_beam_index_RSF6_Car4,66,54,27
frame67_beam_index_RSF6_Car7,38,90,58
frame67_beam_index_RSF6_Car9,62,123,102
frame69_beam_index_RSF6_Car10,46,89,11
frame69_beam_index_RSF6_Car4,72,8,97
frame69_beam_index_RSF6_Car7,117,71,64
frame69_beam_index_RSF6_Car9,102,21,72
frame71_beam_index_RSF6_Car10,115,118,63
frame71_beam_index_RSF6_Car4,85,64,120
frame71_beam_index_RSF6_Car7,20,8,58
frame71_beam_index_RSF6_Car9,46,31,114
frame73_beam_index_RSF6_Car10,121,93,112
frame73_beam_index_RSF6_Car4,9,15,94
frame73_beam_index_RSF6_Car7,26,10,29
frame73_beam_index_RSF6_Car9,118,80,36
frame75_beam_index_RSF6_Car10,84,109,118
frame75_beam_index_RSF6_Car4,37,86,71
frame75_beam_index_RSF6_Car7,23,41,104
frame75_beam_index_RSF6_Car9,93,80,102
frame76_beam_index_RSF6_Car10,28,48,38
frame76_beam_index_RSF6_Car4,31,14,117
frame76_beam_index_RSF6_Car7,97,121,73
frame76_beam_index_RSF6_Car9,121,127,91
frame78_beam_index_RSF6_Car10,88,77,90
frame78_beam_index_RSF6_Car4,29,51,49
frame78_beam_index_RSF6_Car7,43,92,92
frame78_beam_index_RSF6_Car9,72,87,93
frame79_beam_index_RSF6_Car10,5,42,7
frame79_beam_index_RSF6_Car4,42,36,105
frame79_beam_index_RSF6_Car7,27,58,46
frame79_beam_index_RSF6_Car9,66,25,73
frame80_beam_index_RSF6_Car10,117,27,1
frame80_beam_index_RSF6_Car4,87,74,42
frame80_beam_index_RSF6_Car7,52,25,54
frame80_beam_index_RSF6_Car9,125,67,6
frame83_beam_index_RSF6_Car10,125,58,70
frame83_beam_index_RSF6_Car4,53,66,58
frame83_beam_index_RSF6_Car7,122,82,87
frame83_beam_index_RSF6_Car9,2,76,22
frame85_beam_index_RSF6_Car10,37,20,103
frame85_beam_index_RSF6_Car4,24,112,84
frame85_beam_index_RSF6_Car7,65,65,81
frame85_beam_index_RSF6_Car9,123,1,117
frame87_beam_index_RSF6_Car10,116,109,94
frame87_beam_index_RSF6_Car4,105,111,3
frame87_beam_index_RSF6_Car7,46,55,75
frame87_beam_index_RSF6_Car9,88,86,64
frame90_beam_index_RSF6_Car10,108,45,26
frame90_beam_index_RSF6_Car4,77,65,24
frame90_beam_index_RSF6_Car7,127,74,35
frame90_beam_index_RSF6_Car9,24,28,100
frame92_beam_index_RSF6_Car10,80,104,16
frame92_beam_index_RSF6_Car4,59,81,115
frame92_beam_index_RSF6_Car7,54,79,16
frame92_beam_index_RSF6_Car9,15,121,98
frame95_beam_index_RSF6_Car10,11,65,79
frame95_beam_index_RSF6_Car4,90,115,68
frame95_beam_index_RSF6_Car7,43,69,99
frame95_beam_index_RSF6_Car9,13,10,75
frame102_beam_index_RSF6_Car10,82,98,103
frame102_beam_index_RSF6_Car4,41,106,50
frame102_beam_index_RSF6_Car7,87,71,59
frame102_beam_index_RSF6_Car9,39,3,76
frame106_beam_index_RSF6_Car10,7,49,26
frame106_beam_index_RSF6_Car4,33,101,48
frame106_beam_index_RSF6_Car7,79,2,105
frame106_beam_index_RSF6_Car9,127,71,32
frame110_beam_index_RSF6_Car10,4,20,114
frame110_beam_index_RSF6_Car4,117,36,32
frame110_beam_index_RSF6_Car7,28,77,1
frame110_beam_index_RSF6_Car9,60,56,35
frame111_beam_index_RSF6_Car10,112,30,54
frame111_beam_index_RSF6_Car4,36,121,55
frame111_beam_index_RSF6_Car7,89,80,58
frame111_beam_index_RSF6_Car9,83,65,69
frame113_beam_index_RSF6_Car10,51,22,88
frame113_beam_index_RSF6_Car4,107,109,116
frame113_beam_index_RSF6_Car7,101,53,100
frame113_beam_index_RSF6_Car9,36,68,36
frame118_beam_index_RSF6_Car10,52,53,82
frame118_beam_index_RSF6_Car4,50,80,41
frame118_beam_index_RSF6_Car7,18,22,66
frame118_beam_index_RSF6_Car9,21,100,44
frame119_beam_index_RSF6_Car10,103,47,39
frame119_beam_index_RSF6_Car4,29,54,90
frame119_beam_index_RSF6_Car7,85,17,80
frame119_beam_index_RSF6_Car9,60,31,115
frame122_beam_index_RSF6_Car10,73,95,78
frame122_beam_index_RSF6_Car4,49,101,2
frame122_beam_index_RSF6_Car7,116,48,110
frame122_beam_index_RSF6_Car9,14,59,97
frame123_beam_index_RSF6_Car10,99,58,103
frame123_beam_index_RSF6_Car4,58,111,51
frame123_beam_index_RSF6_Car7,84,2,115
frame123_beam_index_RSF6_Car9,41,83,123
frame128_beam_index_RSF6_Car10,101,82,16
frame128_beam_index_RSF6_Car4,4,12,29
frame128_beam_index_RSF6_Car7,7,14,119
frame128_beam_index_RSF6_Car9,12,99,5
frame129_beam_index_RSF6_Car10,81,122,106
frame129_beam_index_RSF6_Car4,32,74,43
frame129_beam_index_RSF6_Car7,81,69,45
frame129_beam_index_RSF6_Car9,106,9,49
frame133_beam_index_RSF6_Car10,33,100,100
frame133_beam_index_RSF6_Car4,18,9,62
frame133_beam_index_RSF6_Car7,57,29,125
frame133_beam_index_RSF6_Car9,114,78,25
frame135_beam_index_RSF6_Car10,15,6,120
frame135_beam_index_RSF6_Car4,42,29,79
frame135_beam_index_RSF6_Car7,93,4,82
frame135_beam_index_RSF6_Car9,114,57,49
frame137_beam_index_RSF6_Car10,44,103,80
frame137_beam_index_RSF6_Car4,75,14,3
frame137_beam_index_RSF6_Car7,115,114,62
frame137_beam_index_RSF6_Car9,106,64,102
frame141_beam_index_RSF6_Car10,45,106,82
frame141_beam_index_RSF6_Car4,58,127,20
frame141_beam_index_RSF6_Car7,58,112,89
frame141_beam_index_RSF6_Car9,57,102,77
frame144_beam_index_RSF6_Car10,68,119,78
frame144_beam_index_RSF6_Car4,97,92,52
frame144_beam_index_RSF6_Car7,37,8,44
frame144_beam_index_RSF6_Car9,98,108,5
frame146_beam_index_RSF6_Car10,118,69,31
frame146_beam_index_RSF6_Car4,45,9,106
frame146_beam_index_RSF6_Car7,32,33,126
frame146_beam_index_RSF6_Car9,67,30,114
frame149_beam_index_RSF6_Car10,76,29,3
frame149_beam_index_RSF6_Car4,90,57,125
frame149_beam_index_RSF6_Car7,30,9,26
frame149_beam_index_RSF6_Car9,2,62,3
frame150_beam_index_RSF6_Car10,46,68,25
frame150_beam_index_RSF6_Car4,51,13,103
frame150_beam_index_RSF6_Car7,44,35,55
frame150_beam_index_RSF6_Car9,87,9,2
frame152_beam_index_RSF6_Car10,61,118,41
frame152_beam_index_RSF6_Car4,44,64,31
frame152_beam_index_RSF6_Car7,108,47,2
frame152_beam_index_RSF6_Car9,96,82,77
frame153_beam_index_RSF6_Car10,110,69,58
frame153_beam_index_RSF6_Car4,106,44,74
frame153_beam_index_RSF6_Car7,56,43,127
frame153_beam_index_RSF6_Car9,89,34,101
frame158_beam_index_RSF6_Car10,30,71,127
frame158_beam_index_RSF6_Car4,70,118,55
frame158_beam_index_RSF6_Car7,67,13,3
frame158_beam_index_RSF6_Car9,26,57,126
frame159_beam_index_RSF6_Car10,24,53,70
frame159_beam_index_RSF6_Car4,43,60,58
frame159_beam_index_RSF6_Car7,49,42,76
frame159_beam_index_RSF6_Car9,113,100,66
frame160_beam_index_RSF6_Car10,11,103,98
frame160_beam_index_RSF6_Car4,90,18,85
frame160_beam_index_RSF6_Car7,100,104,52
frame160_beam_index_RSF6_Car9,46,44,22
frame162_beam_index_RSF6_Car10,53,59,94
frame162_beam_index_RSF6_Car4,114,107,127
frame162_beam_index_RSF6_Car7,125,124,30
frame162_beam_index_RSF6_Car9,8,98,57
frame165_beam_index_RSF6_Car10,111,73,115
frame165_beam_index_RSF6_Car4,20,104,25
frame165_beam_index_RSF6_Car7,19,5,75
frame165_beam_index_RSF6_Car9,79,72,83
frame166_beam_index_RSF6_Car10,87,27,40
frame166_beam_index_RSF6_Car4,96,26,27
frame166_beam_index_RSF6_Car7,62,83,50
frame166_beam_index_RSF6_Car9,42,29,39
frame167_beam_index_RSF6_Car10,60,41,33
frame167_beam_index_RSF6_Car4,83,101,83
frame167_beam_index_RSF6_Car7,97,111,16
frame167_beam_index_RSF6_Car9,23,7,26
frame168_beam_index_RSF6_Car10,96,12,72
frame168_beam_index_RSF6_Car4,5,106,92
frame168_beam_index_RSF6_Car7,117,69,49
frame168_beam_index_RSF6_Car9,26,5,22
frame179_beam_index_RSF6_Car10,79,13,28
frame179_beam_index_RSF6_Car4,33,107,23
frame179_beam_index_RSF6_Car7,97,107,18
frame179_beam_index_RSF6_Car9,114,117,30
frame181_beam_index_RSF6_Car10,26,16,77
frame181_beam_index_RSF6_Car4,39,33,26
frame181_beam_index_RSF6_Car7,48,65,113
frame181_beam_index_RSF6_Car9,38,2,113
frame183_beam_index_RSF6_Car10,6,46,50
frame183_beam_index_RSF6_Car4,38,106,88
frame183_beam_index_RSF6_Car7,18,27,41
frame183_beam_index_RSF6_Car9,72,92,74
frame185_beam_index_RSF6_Car10,17,119,62
frame185_beam_index_RSF6_Car4,29,58,70
frame185_beam_index_RSF6_Car7,78,22,118
frame185_beam_index_RSF6_Car9,6,26,39
frame186_beam_index_RSF6_Car10,12,99,14
frame186_beam_index_RSF6_Car4,22,51,23
frame186_beam_index_RSF6_Car7,48,71,104
frame186_beam_index_RSF6_Car9,50,89,13
frame191_beam_index_RSF6_Car10,85,105,10
frame191_beam_index_RSF6_Car4,117,55,123
frame191_beam_index_RSF6_Car7,9,79,52
frame191_beam_index_RSF6_Car9,2,25,13
frame192_beam_index_RSF6_Car10,98,51,58
frame192_beam_index_RSF6_Car4,34,35,102
frame192_beam_index_RSF6_Car7,3,127,106
frame192_beam_index_RSF6_Car9,120,59,70
frame193_beam_index_RSF6_Car10,119,48,64
frame193_beam_index_RSF6_Car4,113,19,67
frame193_beam_index_RSF6_Car7,82,103,73
frame193_beam_index_RSF6_Car9,116,76,5
frame195_beam_index_RSF6_Car10,67,11,121
frame195_beam_index_RSF6_Car4,94,68,69
frame195_beam_index_RSF6_Car7,1,91,92
frame195_beam_index_RSF6_Car9,63,29,82
frame197_beam_index_RSF6_Car10,12,77,41
frame197_beam_index_RSF6_Car4,2,37,45
frame197_beam_index_RSF6_Car7,80,48,24
frame197_beam_index_RSF6_Car9,99,22,100
frame199_beam_index_RSF6_Car10,11,119,58
frame199_beam_index_RSF6_Car4,46,29,35
frame199_beam_index_RSF6_Car7,112,118,15
frame199_beam_index_RSF6_Car9,60,95,42
frame200_beam_index_RSF6_Car10,105,43,80
frame200_beam_index_RSF6_Car4,74,49,64
frame200_beam_index_RSF6_Car7,32,64,115
frame200_beam_index_RSF6_Car9,2,24,87
frame204_beam_index_RSF6_Car10,66,38,31
frame204_beam_index_RSF6_Car4,115,104,26
frame204_beam_index_RSF6_Car7,29,67,122
frame204_beam_index_RSF6_Car9,78,25,48
frame207_beam_index_RSF6_Car10,65,53,67
frame207_beam_index_RSF6_Car4,118,90,18
frame207_beam_index_RSF6_Car7,9,38,87
frame207_beam_index_RSF6_Car9,21,121,65
frame209_beam_index_RSF6_Car10,21,27,106
frame209_beam_index_RSF6_Car4,123,70,119
frame209_beam_index_RSF6_Car7,44,100,28
frame209_beam_index_RSF6_Car9,45,17,127
frame211_beam_index_RSF6_Car10,123,40,122
frame211_beam_index_RSF6_Car4,116,3,76
frame211_beam_index_RSF6_Car7,103,76,66
frame211_beam_index_RSF6_Car9,120,46,86
frame212_beam_index_RSF6_Car10,87,30,69
frame212_beam_index_RSF6_Car4,9,85,11
frame212_beam_index_RSF6_Car7,69,99,91
frame212_beam_index_RSF6_Car9,113,66,88
frame213_beam_index_RSF6_Car10,31,33,39
frame213_beam_index_RSF6_Car4,94,46,37
frame213_beam_index_RSF6_Car7,115,92,60
frame213_beam_index_RSF6_Car9,31,11,87
frame214_beam_index_RSF6_Car10,121,2,104
frame214_beam_index_RSF6_Car4,105,27,99
frame214_beam_index_RSF6_Car7,2,103,101
frame214_beam_index_RSF6_Car9,21,58,5
frame215_beam_index_RSF6_Car10,52,45,85
frame215_beam_index_RSF6_Car4,93,20,127
frame215_beam_index_RSF6_Car7,61,38,20
frame215_beam_index_RSF6_Car9,114,25,2
frame217_beam_index_RSF6_Car10,121,32,26
frame217_beam_index_RSF6_Car4,70,41,121
frame217_beam_index_RSF6_Car7,67,97,1
frame217_beam_index_RSF6_Car9,51,5,13
frame220_beam_index_RSF6_Car10,19,12,48
frame220_beam_index_RSF6_Car4,25,57,115
frame220_beam_index_RSF6_Car7,35,76,94
frame220_beam_index_RSF6_Car9,5,98,22
frame221_beam_index_RSF6_Car10,103,77,57
frame221_beam_index_RSF6_Car4,47,54,3
frame221_beam_index_RSF6_Car7,124,53,84
frame221_beam_index_RSF6_Car9,31,69,88
frame222_beam_index_RSF6_Car10,104,118,33
frame222_beam_index_RSF6_Car4,72,88,50
frame222_beam_index_RSF6_Car7,84,124,16
frame222_beam_index_RSF6_Car9,114,116,76
frame226_beam_index_RSF6_Car10,77,109,106
frame226_beam_index_RSF6_Car4,39,89,46
frame226_beam_index_RSF6_Car7,96,126,88
frame226_beam_index_RSF6_Car9,112,47,44
frame230_beam_index_RSF6_Car10,9,104,114
frame230_beam_index_RSF6_Car4,87,50,77
frame230_beam_index_RSF6_Car7,60,123,96
frame230_beam_index_RSF6_Car9,114,15,36
frame235_beam_index_RSF6_Car10,113,63,69
frame235_beam_index_RSF6_Car4,86,80,41
frame235_beam_index_RSF6_Car7,74,24,82
frame235_beam_index_RSF6_Car9,49,18,7
frame236_beam_index_RSF6_Car10,4,90,69
frame236_beam_index_RSF6_Car4,60,55,16
frame236_beam_index_RSF6_Car7,99,90,82
frame236_beam_index_RSF6_Car9,29,23,117
frame237_beam_index_RSF6_Car10,14,79,49
frame237_beam_index_RSF6_Car4,33,25,21
frame237_beam_index_RSF6_Car7,17,23,57
frame237_beam_index_RSF6_Car9,107,81,58
frame240_beam_index_RSF6_Car10,14,93,20
frame240_beam_index_RSF6_Car4,30,19,53
frame240_beam_index_RSF6_Car7,103,56,77
frame240_beam_index_RSF6_Car9,82,23,62
frame241_beam_index_RSF6_Car10,110,33,103
frame241_beam_index_RSF6_Car4,104,18,73
frame241_beam_index_RSF6_Car7,33,32,61
frame241_beam_index_RSF6_Car9,54,17,19
frame243_beam_index_RSF6_Car10,91,70,99
frame243_beam_index_RSF6_Car4,120,101,34
frame243_beam_index_RSF6_Car7,84,25,68
frame243_beam_index_RSF6_Car9,74,74,88
frame247_beam_index_RSF6_Car10,85,11,91
frame247_beam_index_RSF6_Car4,16,90,61
frame247_beam_index_RSF6_Car7,125,94,127
frame247_beam_index_RSF6_Car9,113,80,7
frame249_beam_index_RSF6_Car10,16,99,122
frame249_beam_index_RSF6_Car4,16,40,126
frame249_beam_index_RSF6_Car7,12,35,113
frame249_beam_index_RSF6_Car9,21,50,43
frame250_beam_index_RSF6_Car10,100,112,17
frame250_beam_index_RSF6_Car4,32,41,6
frame250_beam_index_RSF6_Car7,88,27,20
frame250_beam_index_RSF6_Car9,25,66,9
frame251_beam_index_RSF6_Car10,92,53,61
frame251_beam_index_RSF6_Car4,38,3,84
frame251_beam_index_RSF6_Car7,70,103,97
frame251_beam_index_RSF6_Car9,55,1,101
frame253_beam_index_RSF6_Car10,70,45,98
frame253_beam_index_RSF6_Car4,47,79,109
frame253_beam_index_RSF6_Car7,26,121,14
frame253_beam_index_RSF6_Car9,122,54,71
frame254_beam_index_RSF6_Car10,46,127,122
frame254_beam_index_RSF6_Car4,31,88,59
frame254_beam_index_RSF6_Car7,95,29,106
frame254_beam_index_RSF6_Car9,96,17,14
frame256_beam_index_RSF6_Car10,104,36,58
frame256_beam_index_RSF6_Car4,112,24,109
frame256_beam_index_RSF6_Car7,63,118,91
frame256_beam_index_RSF6_Car9,25,59,32
frame258_beam_index_RSF6_Car10,116,82,110
frame258_beam_index_RSF6_Car4,18,37,26
frame258_beam_index_RSF6_Car7,9,124,99
frame258_beam_index_RSF6_Car9,64,72,20
frame260_beam_index_RSF6_Car10,54,106,86
frame260_beam_index_RSF6_Car4,83,30,53
frame260_beam_index_RSF6_Car7,92,99,107
frame260_beam_index_RSF6_Car9,63,11,31
frame262_beam_index_RSF6_Car10,49,112,103
frame262_beam_index_RSF6_Car4,100,94,87
frame262_beam_index_RSF6_Car7,19,12,15
frame262_beam_index_RSF6_Car9,31,43,101
frame265_beam_index_RSF6_Car10,37,79,29
frame265_beam_index_RSF6_Car4,114,107,26
frame265_beam_index_RSF6_Car7,108,2,84
frame265_beam_index_RSF6_Car9,15,116,4
frame267_beam_index_RSF6_Car10,86,50,38
frame267_beam_index_RSF6_Car4,23,59,90
frame267_beam_index_RSF6_Car7,115,75,28
frame267_beam_index_RSF6_Car9,120,66,123
frame268_beam_index_RSF6_Car10,8,29,11
frame268_beam_index_RSF6_Car4,101,18,55
frame268_beam_index_RSF6_Car7,126,50,14
frame268_beam_index_RSF6_Car9,118,74,99
frame269_beam_index_RSF6_Car10,9,99,11
frame269_beam_index_RSF6_Car4,63,108,76
frame269_beam_index_RSF6_Car7,67,53,39
frame269_beam_index_RSF6_Car9,78,56,28
frame272_beam_index_RSF6_Car10,75,39,25
frame272_beam_index_RSF6_Car4,21,10,43
frame272_beam_index_RSF6_Car7,15,83,48
frame272_beam_index_RSF6_Car9,86,21,60
frame277_beam_index_RSF6_Car10,116,108,96
frame277_beam_index_RSF6_Car4,50,23,13
frame277_beam_index_RSF6_Car7,69,4,92
frame277_beam_index_RSF6_Car9,78,72,9
frame278_beam_index_RSF6_Car10,121,115,35
frame278_beam_index_RSF6_Car4,101,21,58
frame278_beam_index_RSF6_Car7,18,97,72
frame278_beam_index_RSF6_Car9,115,113,81
frame286_beam_index_RSF6_Car10,43,95,98
frame286_beam_index_RSF6_Car4,6,86,78
frame286_beam_index_RSF6_Car7,67,12,100
frame286_beam_index_RSF6_Car9,12,109,66
frame287_beam_index_RSF6_Car10,2,15,23
frame287_beam_index_RSF6_Car4,29,81,96
frame287_beam_index_RSF6_Car7,7,94,28
frame287_beam_index_RSF6_Car9,14,44,30
frame288_beam_index_RSF6_Car10,81,32,110
frame288_beam_index_RSF6_Car4,70,115,88
frame288_beam_index_RSF6_Car7,6,27,82
frame288_beam_index_RSF6_Car9,88,101,120
frame292_beam_index_RSF6_Car10,24,102,34
frame292_beam_index_RSF6_Car4,40,47,79
frame292_beam_index_RSF6_Car7,75,86,118
frame292_beam_index_RSF6_Car9,24,65,18
frame294_beam_index_RSF6_Car10,44,76,57
frame294_beam_index_RSF6_Car4,107,28,104
frame294_beam_index_RSF6_Car7,124,71,23
frame294_beam_index_RSF6_Car9,85,34,11
frame298_beam_index_RSF6_Car10,86,106,35
frame298_beam_index_RSF6_Car4,116,93,42
frame298_beam_index_RSF6_Car7,28,123,82
frame298_beam_index_RSF6_Car9,78,82,92
frame299_beam_index_RSF6_Car10,24,8,106
frame299_beam_index_RSF6_Car4,118,109,53
frame299_beam_index_RSF6_Car7,72,4,91
frame299_beam_index_RSF6_Car9,100,5,97
frame301_beam_index_RSF6_Car10,49,98,30
frame301_beam_index_RSF6_Car4,72,103,63
frame301_beam_index_RSF6_Car7,47,26,57
frame301_beam_index_RSF6_Car9,37,98,7
frame304_beam_index_RSF6_Car10,127,40,92
frame304_beam_index_RSF6_Car4,39,62,103
frame304_beam_index_RSF6_Car7,92,127,78
frame304_beam_index_RSF6_Car9,53,114,102
frame309_beam_index_RSF6_Car10,4,106,82
frame309_beam_index_RSF6_Car4,108,112,25
frame309_beam_index_RSF6_Car7,7,102,28
frame309_beam_index_RSF6_Car9,69,67,108
frame310_beam_index_RSF6_Car10,95,111,106
frame310_beam_index_RSF6_Car4,122,20,83
frame310_beam_index_RSF6_Car7,112,124,11
frame310_beam_index_RSF6_Car9,104,67,87
frame315_beam_index_RSF6_Car10,7,23,61
frame315_beam_index_RSF6_Car4,71,110,34
frame315_beam_index_RSF6_Car7,106,19,58
frame315_beam_index_RSF6_Car9,9,48,115
frame319_beam_index_RSF6_Car10,82,41,48
frame319_beam_index_RSF6_Car4,45,106,25
frame319_beam_index_RSF6_Car7,116,78,108
frame319_beam_index_RSF6_Car9,25,19,39
frame321_beam_index_RSF6_Car10,119,79,80
frame321_beam_index_RSF6_Car4,27,104,74
frame321_beam_index_RSF6_Car7,63,68,115
frame321_beam_index_RSF6_Car9,19,127,28
frame323_beam_index_RSF6_Car10,85,123,111
frame323_beam_index_RSF6_Car4,78,33,112
frame323_beam_index_RSF6_Car7,10,83,30
frame323_beam_index_RSF6_Car9,22,3,101
frame326_beam_index_RSF6_Car10,105,82,75
frame326_beam_index_RSF6_Car4,48,2,76
frame326_beam_index_RSF6_Car7,54,6,107
frame326_beam_index_RSF6_Car9,123,40,108
frame327_beam_index_RSF6_Car10,93,123,94
frame327_beam_index_RSF6_Car4,2,73,111
frame327_beam_index_RSF6_Car7,2,93,97
frame327_beam_index_RSF6_Car9,74,98,108
frame331_beam_index_RSF6_Car10,55,72,101
frame331_beam_index_RSF6_Car4,118,60,97
frame331_beam_index_RSF6_Car7,111,6,108
frame331_beam_index_RSF6_Car9,127,104,109
frame333_beam_index_RSF6_Car10,19,96,27
frame333_beam_index_RSF6_Car4,1,107,116
frame333_beam_index_RSF6_Car7,33,126,40
frame333_beam_index_RSF6_Car9,32,69,17
frame334_beam_index_RSF6_Car10,126,8,57
frame334_beam_index_RSF6_Car4,42,98,9
frame334_beam_index_RSF6_Car7,120,87,35
frame334_beam_index_RSF6_Car9,114,71,79
frame337_beam_index_RSF6_Car10,53,54,84
frame337_beam_index_RSF6_Car4,114,25,67
frame337_beam_index_RSF6_Car7,124,62,55
frame337_beam_index_RSF6_Car9,46,24,98
frame338_beam_index_RSF6_Car10,46,22,11
frame338_beam_index_RSF6_Car4,48,8,39
frame338_beam_index_RSF6_Car7,107,35,49
frame338_beam_index_RSF6_Car9,46,38,8
frame339_beam_index_RSF6_Car10,54,37,91
frame339_beam_index_RSF6_Car4,92,40,34
frame339_beam_index_RSF6_Car7,96,79,108
frame339_beam_index_RSF6_Car9,127,17,33
frame342_beam_index_RSF6_Car10,47,110,52
frame342_beam_index_RSF6_Car4,118,80,93
frame342_beam_index_RSF6_Car7,9,33,60
frame342_beam_index_RSF6_Car9,113,93,77
frame346_beam_index_RSF6_Car10,21,58,85
frame346_beam_index_RSF6_Car4,69,10,6
frame346_beam_index_RSF6_Car7,120,115,121
frame346_beam_index_RSF6_Car9,13,65,20
frame349_beam_index_RSF6_Car10,57,111,46
