Link Name,beam1,beam2,beam3
frame296_beam_index_RSF3_Car10,31,100,101
frame296_beam_index_RSF3_Car16,41,120,35
frame298_beam_index_RSF3_Car10,118,10,81
frame298_beam_index_RSF3_Car16,115,106,30
frame302_beam_index_RSF3_Car10,44,55,71
frame302_beam_index_RSF3_Car16,18,83,79
frame304_beam_index_RSF3_Car10,103,108,86
frame304_beam_index_RSF3_Car16,125,39,42
frame305_beam_index_RSF3_Car10,121,120,54
frame305_beam_index_RSF3_Car16,124,30,20
frame306_beam_index_RSF3_Car10,126,96,125
frame306_beam_index_RSF3_Car16,42,89,87
frame313_beam_index_RSF3_Car10,5,50,41
frame313_beam_index_RSF3_Car16,94,112,39
frame316_beam_index_RSF3_Car10,57,91,57
frame316_beam_index_RSF3_Car16,106,37,7
frame317_beam_index_RSF3_Car10,5,79,51
frame317_beam_index_RSF3_Car16,106,8,56
frame318_beam_index_RSF3_Car10,73,11,126
frame318_beam_index_RSF3_Car16,124,22,98
frame320_beam_index_RSF3_Car10,99,77,11
frame320_beam_index_RSF3_Car16,60,96,106
frame321_beam_index_RSF3_Car10,123,15,38
frame321_beam_index_RSF3_Car16,1,46,114
frame323_beam_index_RSF3_Car10,88,43,104
frame323_beam_index_RSF3_Car16,22,3,14
frame324_beam_index_RSF3_Car10,2,61,32
frame324_beam_index_RSF3_Car16,112,38,97
frame332_beam_index_RSF3_Car10,46,42,6
frame332_beam_index_RSF3_Car16,41,103,25
frame336_beam_index_RSF3_Car10,98,11,110
frame336_beam_index_RSF3_Car16,101,41,71
frame337_beam_index_RSF3_Car10,57,46,123
frame337_beam_index_RSF3_Car16,112,86,48
frame338_beam_index_RSF3_Car10,63,39,10
frame338_beam_index_RSF3_Car14,85,70,113
frame338_beam_index_RSF3_Car16,65,98,59
frame339_beam_index_RSF3_Car10,78,36,27
frame339_beam_index_RSF3_Car14,73,55,70
frame339_beam_index_RSF3_Car16,95,81,53
frame342_beam_index_RSF3_Car10,107,60,61
frame342_beam_index_RSF3_Car14,36,85,27
frame342_beam_index_RSF3_Car16,41,28,16
frame343_beam_index_RSF3_Car10,35,36,56
frame343_beam_index_RSF3_Car14,99,109,19
frame343_beam_index_RSF3_Car16,125,57,85
frame345_beam_index_RSF3_Car10,122,33,23
frame345_beam_index_RSF3_Car14,119,63,70
frame345_beam_index_RSF3_Car16,96,22,67
frame346_beam_index_RSF3_Car10,99,80,106
frame346_beam_index_RSF3_Car14,59,25,17
frame346_beam_index_RSF3_Car16,39,77,92
frame349_beam_index_RSF3_Car10,75,74,39
frame349_beam_index_RSF3_Car14,24,38,88
frame349_beam_index_RSF3_Car16,97,81,57
frame351_beam_index_RSF3_Car10,44,36,99
frame351_beam_index_RSF3_Car14,70,122,124
frame351_beam_index_RSF3_Car16,80,45,92
frame353_beam_index_RSF3_Car10,105,96,26
frame353_beam_index_RSF3_Car14,11,52,25
frame353_beam_index_RSF3_Car16,31,85,45
frame354_beam_index_RSF3_Car10,119,115,67
frame354_beam_index_RSF3_Car14,76,115,40
frame354_beam_index_RSF3_Car16,46,54,41
frame357_beam_index_RSF3_Car10,89,120,81
frame357_beam_index_RSF3_Car14,38,100,36
frame357_beam_index_RSF3_Car16,83,44,57
frame358_beam_index_RSF3_Car10,66,81,30
frame358_beam_index_RSF3_Car14,111,10,99
frame358_beam_index_RSF3_Car16,61,63,116
frame360_beam_index_RSF3_Car10,36,54,97
frame360_beam_index_RSF3_Car14,65,82,4
frame360_beam_index_RSF3_Car16,55,54,111
frame362_beam_index_RSF3_Car10,91,89,64
frame362_beam_index_RSF3_Car14,119,92,117
frame362_beam_index_RSF3_Car16,22,106,25
frame368_beam_index_RSF3_Car10,81,59,57
frame368_beam_index_RSF3_Car14,54,44,52
frame368_beam_index_RSF3_Car16,76,16,101
frame371_beam_index_RSF3_Car10,125,16,81
frame371_beam_index_RSF3_Car14,55,61,95
frame371_beam_index_RSF3_Car16,79,77,40
frame373_beam_index_RSF3_Car10,91,21,66
frame373_beam_index_RSF3_Car14,8,106,71
frame373_beam_index_RSF3_Car16,10,57,4
frame375_beam_index_RSF3_Car10,43,105,100
frame375_beam_index_RSF3_Car14,99,63,43
frame375_beam_index_RSF3_Car16,67,122,82
frame376_beam_index_RSF3_Car10,122,51,110
frame376_beam_index_RSF3_Car14,56,43,24
frame376_beam_index_RSF3_Car16,96,34,59
frame379_beam_index_RSF3_Car14,2,2,10
frame379_beam_index_RSF3_Car16,23,15,118
frame380_beam_index_RSF3_Car14,76,107,17
frame380_beam_index_RSF3_Car16,82,14,81
frame382_beam_index_RSF3_Car14,79,76,123
frame382_beam_index_RSF3_Car16,16,32,23
frame385_beam_index_RSF3_Car14,102,34,98
frame385_beam_index_RSF3_Car16,16,34,104
frame386_beam_index_RSF3_Car14,126,71,33
frame386_beam_index_RSF3_Car16,68,43,64
frame387_beam_index_RSF3_Car14,116,71,18
frame387_beam_index_RSF3_Car16,68,113,125
frame388_beam_index_RSF3_Car14,127,61,75
frame388_beam_index_RSF3_Car16,107,20,11
frame390_beam_index_RSF3_Car10,79,46,64
frame390_beam_index_RSF3_Car16,81,98,114
frame392_beam_index_RSF3_Car10,112,76,106
frame392_beam_index_RSF3_Car16,28,48,35
frame396_beam_index_RSF3_Car16,8,91,22
frame397_beam_index_RSF3_Car16,118,121,24
frame399_beam_index_RSF3_Car16,66,95,86
frame401_beam_index_RSF3_Car16,64,65,125
frame402_beam_index_RSF3_Car16,14,25,100
frame406_beam_index_RSF3_Car10,100,105,3
frame406_beam_index_RSF3_Car16,5,65,54
frame411_beam_index_RSF3_Car10,19,97,106
frame411_beam_index_RSF3_Car16,54,94,76
frame412_beam_index_RSF3_Car16,10,98,16
frame413_beam_index_RSF3_Car10,104,46,29
frame413_beam_index_RSF3_Car16,15,48,11
frame414_beam_index_RSF3_Car16,108,34,36
frame416_beam_index_RSF3_Car10,30,99,73
frame416_beam_index_RSF3_Car16,82,19,103
frame421_beam_index_RSF3_Car10,68,70,115
frame421_beam_index_RSF3_Car14,33,96,80
frame421_beam_index_RSF3_Car16,75,22,36
frame423_beam_index_RSF3_Car10,114,23,63
frame423_beam_index_RSF3_Car16,26,125,60
frame425_beam_index_RSF3_Car10,95,93,5
frame425_beam_index_RSF3_Car16,54,38,62
frame429_beam_index_RSF3_Car10,25,124,98
frame429_beam_index_RSF3_Car16,12,22,9
frame430_beam_index_RSF3_Car10,124,84,29
frame430_beam_index_RSF3_Car14,44,93,109
frame430_beam_index_RSF3_Car16,27,118,55
frame433_beam_index_RSF3_Car10,81,5,52
frame433_beam_index_RSF3_Car16,109,125,13
frame435_beam_index_RSF3_Car10,42,15,79
frame435_beam_index_RSF3_Car14,18,50,2
frame435_beam_index_RSF3_Car16,87,107,13
frame436_beam_index_RSF3_Car10,107,68,47
frame436_beam_index_RSF3_Car14,118,119,89
frame436_beam_index_RSF3_Car16,75,50,112
frame437_beam_index_RSF3_Car10,106,12,13
frame437_beam_index_RSF3_Car14,9,59,117
frame437_beam_index_RSF3_Car16,45,102,70
frame439_beam_index_RSF3_Car10,107,115,123
frame439_beam_index_RSF3_Car14,43,74,23
frame439_beam_index_RSF3_Car16,79,45,23
frame441_beam_index_RSF3_Car10,104,101,34
frame441_beam_index_RSF3_Car14,16,63,109
frame441_beam_index_RSF3_Car16,51,105,111
frame442_beam_index_RSF3_Car10,32,38,104
frame442_beam_index_RSF3_Car14,56,110,69
frame442_beam_index_RSF3_Car16,17,86,39
frame444_beam_index_RSF3_Car10,41,48,82
frame444_beam_index_RSF3_Car14,28,77,50
frame444_beam_index_RSF3_Car16,106,1,117
frame445_beam_index_RSF3_Car10,50,19,98
frame445_beam_index_RSF3_Car14,59,68,107
frame445_beam_index_RSF3_Car16,67,41,10
frame447_beam_index_RSF3_Car10,28,34,39
frame447_beam_index_RSF3_Car16,111,123,126
frame451_beam_index_RSF3_Car10,83,106,56
frame451_beam_index_RSF3_Car16,52,110,100
frame453_beam_index_RSF3_Car10,121,107,3
frame453_beam_index_RSF3_Car16,23,17,71
frame454_beam_index_RSF3_Car10,26,107,18
frame454_beam_index_RSF3_Car16,124,110,46
frame456_beam_index_RSF3_Car10,70,31,93
frame456_beam_index_RSF3_Car16,9,118,35
frame460_beam_index_RSF3_Car10,81,60,76
frame460_beam_index_RSF3_Car14,63,100,52
frame460_beam_index_RSF3_Car16,48,61,24
frame463_beam_index_RSF3_Car10,74,58,64
frame463_beam_index_RSF3_Car14,30,29,103
frame463_beam_index_RSF3_Car16,10,39,55
frame464_beam_index_RSF3_Car10,28,18,41
frame464_beam_index_RSF3_Car14,118,114,81
frame464_beam_index_RSF3_Car16,75,65,81
frame466_beam_index_RSF3_Car10,100,100,46
frame466_beam_index_RSF3_Car16,60,9,45
frame471_beam_index_RSF3_Car10,60,28,112
frame471_beam_index_RSF3_Car16,97,3,51
frame472_beam_index_RSF3_Car10,8,114,70
frame472_beam_index_RSF3_Car16,59,116,61
frame477_beam_index_RSF3_Car10,58,70,93
frame477_beam_index_RSF3_Car14,101,12,9
frame477_beam_index_RSF3_Car16,105,49,83
frame478_beam_index_RSF3_Car10,17,54,112
frame478_beam_index_RSF3_Car14,44,32,35
frame478_beam_index_RSF3_Car16,78,49,54
frame479_beam_index_RSF3_Car10,16,85,12
frame479_beam_index_RSF3_Car14,124,88,126
frame479_beam_index_RSF3_Car16,98,8,108
frame486_beam_index_RSF3_Car14,21,48,8
frame490_beam_index_RSF3_Car10,28,80,10
frame490_beam_index_RSF3_Car14,52,15,4
frame496_beam_index_RSF3_Car10,90,127,79
frame496_beam_index_RSF3_Car14,100,96,62
frame499_beam_index_RSF3_Car10,107,127,102
frame499_beam_index_RSF3_Car14,4,41,73
frame501_beam_index_RSF3_Car10,99,55,28
frame501_beam_index_RSF3_Car14,101,47,124
frame502_beam_index_RSF3_Car10,9,2,67
frame502_beam_index_RSF3_Car14,122,117,108
frame504_beam_index_RSF3_Car10,48,69,74
frame504_beam_index_RSF3_Car14,28,79,14
frame504_beam_index_RSF3_Car16,46,87,13
frame505_beam_index_RSF3_Car10,16,94,40
frame505_beam_index_RSF3_Car14,72,126,81
frame505_beam_index_RSF3_Car16,30,81,99
frame506_beam_index_RSF3_Car10,65,113,58
frame506_beam_index_RSF3_Car14,88,48,49
frame506_beam_index_RSF3_Car16,89,2,89
frame507_beam_index_RSF3_Car10,14,103,121
frame507_beam_index_RSF3_Car14,115,97,17
frame507_beam_index_RSF3_Car16,123,31,10
frame509_beam_index_RSF3_Car10,70,103,89
frame509_beam_index_RSF3_Car14,102,37,64
frame509_beam_index_RSF3_Car16,30,34,18
frame510_beam_index_RSF3_Car10,88,63,49
frame510_beam_index_RSF3_Car14,56,91,58
frame510_beam_index_RSF3_Car16,27,55,103
frame511_beam_index_RSF3_Car10,85,19,103
frame511_beam_index_RSF3_Car14,23,103,112
frame511_beam_index_RSF3_Car16,108,47,79
frame512_beam_index_RSF3_Car10,107,66,99
frame512_beam_index_RSF3_Car14,51,84,28
frame512_beam_index_RSF3_Car16,57,58,15
frame513_beam_index_RSF3_Car10,16,97,47
frame513_beam_index_RSF3_Car14,63,12,103
frame514_beam_index_RSF3_Car10,103,43,84
frame514_beam_index_RSF3_Car14,29,107,49
frame518_beam_index_RSF3_Car10,3,112,69
frame518_beam_index_RSF3_Car14,60,66,87
frame520_beam_index_RSF3_Car10,126,90,26
frame520_beam_index_RSF3_Car14,71,124,74
frame520_beam_index_RSF3_Car16,69,47,76
frame521_beam_index_RSF3_Car10,96,42,31
frame521_beam_index_RSF3_Car14,22,17,84
frame521_beam_index_RSF3_Car16,20,107,8
frame522_beam_index_RSF3_Car10,111,98,49
frame522_beam_index_RSF3_Car14,87,38,53
frame522_beam_index_RSF3_Car16,28,77,29
frame523_beam_index_RSF3_Car10,125,72,11
frame523_beam_index_RSF3_Car14,47,45,18
frame523_beam_index_RSF3_Car16,50,89,49
frame524_beam_index_RSF3_Car10,22,45,61
frame524_beam_index_RSF3_Car14,99,127,93
frame527_beam_index_RSF3_Car10,21,120,71
frame527_beam_index_RSF3_Car14,61,76,36
frame529_beam_index_RSF3_Car10,24,32,91
frame529_beam_index_RSF3_Car14,96,59,96
frame530_beam_index_RSF3_Car10,96,90,75
frame530_beam_index_RSF3_Car14,110,82,103
frame532_beam_index_RSF3_Car10,5,16,11
frame532_beam_index_RSF3_Car14,118,35,112
frame533_beam_index_RSF3_Car10,75,42,87
frame533_beam_index_RSF3_Car14,119,98,112
frame533_beam_index_RSF3_Car16,81,10,82
frame535_beam_index_RSF3_Car10,108,8,123
frame535_beam_index_RSF3_Car14,26,3,59
frame535_beam_index_RSF3_Car16,116,88,3
frame536_beam_index_RSF3_Car10,38,2,99
frame536_beam_index_RSF3_Car14,17,73,36
frame536_beam_index_RSF3_Car16,86,95,119
frame537_beam_index_RSF3_Car10,98,88,124
frame537_beam_index_RSF3_Car14,73,110,122
frame538_beam_index_RSF3_Car10,107,2,85
frame538_beam_index_RSF3_Car14,34,27,37
frame540_beam_index_RSF3_Car10,71,22,68
frame540_beam_index_RSF3_Car14,14,98,23
frame540_beam_index_RSF3_Car16,44,106,89
frame544_beam_index_RSF3_Car10,65,115,119
frame544_beam_index_RSF3_Car14,112,79,96
frame546_beam_index_RSF3_Car10,78,105,61
frame546_beam_index_RSF3_Car14,85,55,111
frame546_beam_index_RSF3_Car16,122,71,100
frame549_beam_index_RSF3_Car10,85,50,104
frame549_beam_index_RSF3_Car14,12,79,15
frame549_beam_index_RSF3_Car16,17,34,108
frame551_beam_index_RSF3_Car10,35,39,102
frame551_beam_index_RSF3_Car14,78,55,59
frame551_beam_index_RSF3_Car16,5,30,4
frame552_beam_index_RSF3_Car10,127,15,103
frame552_beam_index_RSF3_Car14,35,109,74
frame552_beam_index_RSF3_Car16,55,66,108
frame553_beam_index_RSF3_Car10,60,24,92
frame553_beam_index_RSF3_Car14,22,44,32
frame553_beam_index_RSF3_Car16,95,83,51
frame556_beam_index_RSF3_Car10,85,3,70
frame556_beam_index_RSF3_Car14,32,2,88
frame556_beam_index_RSF3_Car16,109,59,124
frame561_beam_index_RSF3_Car10,91,73,77
frame561_beam_index_RSF3_Car14,127,119,14
frame561_beam_index_RSF3_Car16,51,11,78
frame562_beam_index_RSF3_Car10,80,10,84
frame562_beam_index_RSF3_Car14,80,124,58
frame562_beam_index_RSF3_Car16,34,121,80
frame563_beam_index_RSF3_Car10,78,53,28
frame563_beam_index_RSF3_Car14,18,26,102
frame563_beam_index_RSF3_Car16,7,45,98
frame565_beam_index_RSF3_Car10,111,113,45
frame565_beam_index_RSF3_Car14,71,97,35
frame565_beam_index_RSF3_Car16,52,114,103
frame569_beam_index_RSF3_Car10,21,113,28
frame569_beam_index_RSF3_Car14,96,44,80
frame569_beam_index_RSF3_Car16,56,10,23
frame573_beam_index_RSF3_Car10,48,52,114
frame573_beam_index_RSF3_Car14,15,55,43
frame573_beam_index_RSF3_Car16,50,6,33
frame576_beam_index_RSF3_Car10,62,55,39
frame576_beam_index_RSF3_Car14,12,116,100
frame576_beam_index_RSF3_Car16,31,74,53
frame579_beam_index_RSF3_Car10,34,41,10
frame579_beam_index_RSF3_Car14,52,75,57
frame579_beam_index_RSF3_Car16,78,3,57
frame580_beam_index_RSF3_Car10,33,7,4
frame580_beam_index_RSF3_Car14,39,48,126
frame580_beam_index_RSF3_Car16,74,79,16
frame583_beam_index_RSF3_Car10,38,4,4
frame583_beam_index_RSF3_Car14,120,119,100
frame583_beam_index_RSF3_Car16,27,86,86
frame1078_beam_index_RSF3_Car10,17,109,98
frame1078_beam_index_RSF3_Car14,96,116,70
frame1078_beam_index_RSF3_Car16,54,97,8
frame1080_beam_index_RSF3_Car10,114,125,53
frame1080_beam_index_RSF3_Car14,100,5,69
frame1080_beam_index_RSF3_Car16,47,74,40
frame1084_beam_index_RSF3_Car10,122,7,12
frame1084_beam_index_RSF3_Car14,94,25,28
frame1084_beam_index_RSF3_Car16,43,77,47
frame1087_beam_index_RSF3_Car10,49,86,54
frame1087_beam_index_RSF3_Car14,18,27,72
frame1087_beam_index_RSF3_Car16,6,75,93
frame1090_beam_index_RSF3_Car10,122,105,122
frame1090_beam_index_RSF3_Car14,69,71,22
frame1090_beam_index_RSF3_Car16,59,47,117
frame1091_beam_index_RSF3_Car10,118,68,32
frame1091_beam_index_RSF3_Car14,83,109,97
frame1091_beam_index_RSF3_Car16,1,54,46
frame1095_beam_index_RSF3_Car10,41,120,108
frame1095_beam_index_RSF3_Car14,114,41,8
frame1095_beam_index_RSF3_Car16,32,30,46
frame1100_beam_index_RSF3_Car10,92,105,52
frame1100_beam_index_RSF3_Car14,96,89,98
frame1100_beam_index_RSF3_Car16,61,97,13
frame1108_beam_index_RSF3_Car10,89,106,40
frame1108_beam_index_RSF3_Car14,103,126,61
frame1108_beam_index_RSF3_Car16,120,44,113
frame1117_beam_index_RSF3_Car10,62,121,44
frame1117_beam_index_RSF3_Car14,48,74,59
frame1117_beam_index_RSF3_Car16,57,95,108
frame1120_beam_index_RSF3_Car10,11,25,61
frame1120_beam_index_RSF3_Car14,46,54,116
frame1120_beam_index_RSF3_Car16,109,34,123
frame1122_beam_index_RSF3_Car10,84,7,97
frame1122_beam_index_RSF3_Car14,62,57,99
frame1122_beam_index_RSF3_Car16,125,93,116
frame1125_beam_index_RSF3_Car10,76,5,76
frame1125_beam_index_RSF3_Car14,93,35,84
frame1125_beam_index_RSF3_Car16,37,60,65
frame1126_beam_index_RSF3_Car10,16,30,73
frame1126_beam_index_RSF3_Car14,42,61,74
frame1126_beam_index_RSF3_Car16,77,48,62
frame1131_beam_index_RSF3_Car10,84,93,64
frame1131_beam_index_RSF3_Car14,57,68,46
frame1131_beam_index_RSF3_Car16,113,28,101
frame1132_beam_index_RSF3_Car10,77,121,3
frame1132_beam_index_RSF3_Car14,37,48,19
frame1132_beam_index_RSF3_Car16,92,83,17
frame1133_beam_index_RSF3_Car10,82,82,121
frame1133_beam_index_RSF3_Car14,87,40,50
frame1133_beam_index_RSF3_Car16,73,29,51
frame1137_beam_index_RSF3_Car10,42,29,66
frame1137_beam_index_RSF3_Car14,124,17,121
frame1137_beam_index_RSF3_Car16,120,109,31
frame1139_beam_index_RSF3_Car10,92,107,112
frame1139_beam_index_RSF3_Car14,52,39,60
frame1139_beam_index_RSF3_Car16,94,99,112
frame1142_beam_index_RSF3_Car10,51,84,16
frame1142_beam_index_RSF3_Car14,98,14,90
frame1142_beam_index_RSF3_Car16,84,42,51
frame1144_beam_index_RSF3_Car10,24,107,82
frame1144_beam_index_RSF3_Car14,43,73,19
frame1144_beam_index_RSF3_Car16,84,61,106
frame1148_beam_index_RSF3_Car10,94,63,26
frame1148_beam_index_RSF3_Car14,127,95,35
frame1148_beam_index_RSF3_Car16,67,56,40
frame1157_beam_index_RSF3_Car10,125,29,6
frame1157_beam_index_RSF3_Car14,52,1,52
frame1157_beam_index_RSF3_Car16,24,102,34
frame1159_beam_index_RSF3_Car10,115,124,7
frame1159_beam_index_RSF3_Car14,75,11,36
frame1159_beam_index_RSF3_Car16,20,63,80
frame1160_beam_index_RSF3_Car10,63,69,88
frame1160_beam_index_RSF3_Car14,30,30,103
frame1160_beam_index_RSF3_Car16,121,112,111
frame1162_beam_index_RSF3_Car10,101,97,84
frame1162_beam_index_RSF3_Car14,118,22,105
frame1162_beam_index_RSF3_Car16,122,61,21
frame1166_beam_index_RSF3_Car10,37,118,27
frame1166_beam_index_RSF3_Car14,102,35,38
frame1166_beam_index_RSF3_Car16,104,60,70
frame1170_beam_index_RSF3_Car10,32,80,92
frame1170_beam_index_RSF3_Car14,80,27,117
frame1170_beam_index_RSF3_Car16,3,49,85
frame1172_beam_index_RSF3_Car10,102,126,102
frame1172_beam_index_RSF3_Car14,30,22,19
frame1172_beam_index_RSF3_Car16,31,20,111
frame1174_beam_index_RSF3_Car10,19,2,40
frame1174_beam_index_RSF3_Car14,39,91,72
frame1174_beam_index_RSF3_Car16,109,54,27
frame1176_beam_index_RSF3_Car10,79,12,111
frame1176_beam_index_RSF3_Car14,78,71,17
frame1176_beam_index_RSF3_Car16,90,101,84
frame1177_beam_index_RSF3_Car10,10,19,82
frame1177_beam_index_RSF3_Car14,30,30,25
frame1177_beam_index_RSF3_Car16,88,74,127
frame1178_beam_index_RSF3_Car10,66,102,96
frame1178_beam_index_RSF3_Car14,35,51,101
frame1178_beam_index_RSF3_Car16,71,71,27
frame1179_beam_index_RSF3_Car10,10,97,43
frame1179_beam_index_RSF3_Car14,55,71,6
frame1179_beam_index_RSF3_Car16,6,77,48
frame1183_beam_index_RSF3_Car10,77,2,83
frame1183_beam_index_RSF3_Car14,51,61,19
frame1183_beam_index_RSF3_Car16,114,121,102
frame1187_beam_index_RSF3_Car10,2,51,26
frame1187_beam_index_RSF3_Car14,70,20,23
frame1187_beam_index_RSF3_Car16,54,15,6
frame1192_beam_index_RSF3_Car10,92,35,75
frame1192_beam_index_RSF3_Car14,8,57,118
frame1192_beam_index_RSF3_Car16,50,49,115
frame1198_beam_index_RSF3_Car10,115,88,21
frame1198_beam_index_RSF3_Car14,113,123,36
frame1198_beam_index_RSF3_Car16,71,69,58
frame1202_beam_index_RSF3_Car10,63,93,16
frame1202_beam_index_RSF3_Car14,6,78,122
frame1202_beam_index_RSF3_Car16,52,2,89
frame1203_beam_index_RSF3_Car10,95,114,114
frame1203_beam_index_RSF3_Car14,77,124,18
frame1203_beam_index_RSF3_Car16,81,109,92
frame1204_beam_index_RSF3_Car10,76,35,86
frame1204_beam_index_RSF3_Car14,39,1,126
frame1204_beam_index_RSF3_Car16,37,21,1
frame1205_beam_index_RSF3_Car10,4,96,58
frame1205_beam_index_RSF3_Car14,1,13,46
frame1205_beam_index_RSF3_Car16,47,81,76
frame1210_beam_index_RSF3_Car10,127,7,119
frame1210_beam_index_RSF3_Car14,51,119,3
frame1210_beam_index_RSF3_Car16,50,26,31
frame1213_beam_index_RSF3_Car10,100,62,26
frame1213_beam_index_RSF3_Car14,67,108,55
frame1213_beam_index_RSF3_Car16,28,44,81
frame1216_beam_index_RSF3_Car10,38,111,30
frame1216_beam_index_RSF3_Car14,66,8,14
frame1216_beam_index_RSF3_Car16,101,99,106
frame1218_beam_index_RSF3_Car10,103,62,75
frame1218_beam_index_RSF3_Car14,63,79,66
frame1218_beam_index_RSF3_Car16,101,107,96
frame1220_beam_index_RSF3_Car10,40,13,107
frame1220_beam_index_RSF3_Car14,17,15,33
frame1220_beam_index_RSF3_Car16,115,16,115
frame1221_beam_index_RSF3_Car10,13,119,86
frame1221_beam_index_RSF3_Car14,23,36,43
frame1221_beam_index_RSF3_Car16,50,114,74
frame1226_beam_index_RSF3_Car10,81,94,13
frame1226_beam_index_RSF3_Car14,30,57,110
frame1226_beam_index_RSF3_Car16,30,71,10
frame1234_beam_index_RSF3_Car10,99,66,94
frame1234_beam_index_RSF3_Car14,83,39,37
frame1234_beam_index_RSF3_Car16,124,3,89
frame1236_beam_index_RSF3_Car10,34,119,127
frame1236_beam_index_RSF3_Car14,122,86,38
frame1236_beam_index_RSF3_Car16,14,64,39
frame1239_beam_index_RSF3_Car10,54,2,96
frame1239_beam_index_RSF3_Car14,43,53,3
frame1239_beam_index_RSF3_Car16,41,8,90
frame1240_beam_index_RSF3_Car10,96,75,114
